uid,age,sex,active_date,limit
71729,40,1,2016/1/14,5.97467729
71730,30,2,2016/5/24,6.292054527
71731,25,1,2016/4/28,5.722768363
71732,35,2,2016/3/13,5.722768363
71733,35,1,2016/1/30,5.97467729
71734,25,1,2015/12/21,5.722768363
71735,40,1,2016/1/16,5.97467729
71736,30,1,2016/3/28,5.292153929
71737,40,1,2016/4/20,6.292054527
71738,50,1,2016/4/8,6.292054527
71739,25,1,2016/6/2,5.292153929
71740,25,1,2016/2/6,5.722768363
71741,50,2,2016/4/30,6.153413856
71742,30,1,2015/12/30,5.97467729
71743,25,1,2016/5/21,5.292153929
71744,35,1,2015/12/16,5.97467729
71745,30,1,2016/4/23,5.97467729
71746,35,1,2016/3/22,6.153413856
71747,35,1,2015/12/22,6.153413856
71748,35,2,2016/5/16,5.292153929
71749,25,1,2016/5/31,5.97467729
71750,35,1,2015/12/28,5.722768363
71751,40,1,2016/3/16,6.153413856
71752,35,1,2016/1/27,5.97467729
71753,35,2,2016/5/19,6.292054527
71754,45,2,2016/2/26,5.292153929
71755,40,1,2016/6/16,5.292153929
71756,35,1,2016/3/18,6.153413856
71757,40,1,2016/1/20,6.292054527
71758,40,2,2016/2/24,6.292054527
71759,35,1,2016/2/2,5.292153929
71760,35,2,2016/1/9,6.292054527
71761,45,1,2015/12/27,5.97467729
71762,25,1,2016/5/29,5.97467729
71763,25,2,2016/6/1,5.722768363
71764,35,1,2016/4/12,5.722768363
71765,35,2,2016/3/16,6.292054527
71766,35,1,2016/6/14,6.153413856
71767,35,1,2016/6/24,5.292153929
71768,35,1,2015/12/17,6.292054527
71769,45,1,2016/1/30,6.153413856
71770,30,1,2016/5/14,5.97467729
71771,40,1,2015/12/19,6.292054527
71772,25,1,2016/2/4,5.292153929
71773,25,1,2016/4/14,5.292153929
71774,30,1,2016/2/9,5.722768363
71775,35,1,2016/3/25,5.722768363
71776,35,1,2016/5/31,5.722768363
71777,30,2,2016/3/20,5.722768363
71778,50,1,2016/4/22,6.153413856
71779,30,1,2016/6/12,5.97467729
71780,35,1,2015/12/29,6.292054527
71781,25,1,2016/4/26,5.292153929
71782,30,1,2016/6/16,5.722768363
71783,40,1,2015/12/29,6.292054527
71784,30,2,2016/5/30,5.292153929
71785,30,1,2016/3/29,5.292153929
71786,30,1,2016/1/31,6.292054527
71787,35,2,2016/3/3,6.292054527
71788,25,1,2016/4/19,5.97467729
71789,25,1,2016/6/20,5.292153929
71790,30,2,2016/2/5,5.722768363
71791,40,1,2016/3/23,5.722768363
71792,35,1,2016/6/7,6.292054527
71793,45,2,2016/5/3,6.292054527
71794,30,1,2015/12/17,5.97467729
71795,35,1,2015/12/13,5.97467729
71796,40,2,2016/4/23,6.292054527
71797,40,1,2016/2/29,5.97467729
71798,30,1,2016/5/14,5.292153929
71799,40,1,2016/3/26,5.722768363
71800,35,1,2016/5/10,6.292054527
71801,30,1,2016/1/3,5.97467729
71802,35,1,2016/2/16,5.97467729
71803,35,1,2016/4/21,6.292054527
71804,30,2,2016/3/10,6.292054527
71805,30,1,2016/6/15,5.97467729
71806,30,1,2016/3/17,5.292153929
71807,35,1,2016/3/14,5.722768363
71808,50,1,2016/1/4,6.153413856
71809,40,2,2015/12/29,5.722768363
71810,30,1,2016/5/17,6.153413856
71811,35,1,2016/1/1,5.97467729
71812,30,1,2016/6/20,6.292054527
71813,25,1,2016/2/10,6.153413856
71814,30,1,2016/6/23,5.292153929
71815,30,1,2016/4/30,6.153413856
71816,30,1,2016/4/28,6.292054527
71817,35,1,2016/3/10,5.722768363
71818,30,1,2016/4/15,5.97467729
71819,30,2,2015/12/28,6.292054527
71820,35,2,2016/6/14,5.722768363
71821,35,2,2016/6/9,6.292054527
71822,35,1,2016/4/13,6.292054527
71823,35,1,2016/5/24,5.97467729
71824,25,1,2016/2/8,6.292054527
71825,30,1,2016/5/17,6.292054527
71826,40,1,2015/12/16,5.292153929
71827,35,1,2015/12/4,5.292153929
71828,30,1,2016/3/13,6.292054527
71829,35,1,2016/3/30,6.153413856
71830,30,1,2015/12/23,5.722768363
71831,30,2,2016/2/24,5.292153929
71832,35,1,2016/6/17,6.292054527
71833,25,1,2015/12/30,5.722768363
71834,40,1,2016/1/29,5.97467729
71835,30,1,2016/3/31,5.292153929
71836,40,1,2016/3/26,5.292153929
71837,30,1,2016/4/14,5.722768363
71838,30,2,2016/6/20,6.292054527
71839,30,1,2016/5/19,6.292054527
71840,40,1,2016/1/28,5.97467729
71841,35,1,2016/3/15,5.97467729
71842,35,1,2015/12/18,6.292054527
71843,30,1,2015/12/30,6.153413856
71844,35,1,2016/1/9,6.292054527
71845,35,2,2016/3/24,6.153413856
71846,25,1,2016/4/20,5.97467729
71847,30,1,2015/12/30,6.292054527
71848,30,1,2016/3/16,5.722768363
71849,25,2,2016/3/16,6.153413856
71850,35,1,2016/3/30,5.722768363
71851,45,1,2016/5/16,5.292153929
71852,30,1,2016/5/31,6.292054527
71853,25,1,2016/4/20,5.722768363
71854,40,1,2016/5/21,5.97467729
71855,25,2,2016/1/17,5.97467729
71856,25,1,2016/3/18,5.722768363
71857,35,2,2016/1/28,5.722768363
71858,30,1,2016/1/27,5.722768363
71859,35,2,2016/1/2,6.292054527
71860,35,1,2016/3/10,5.722768363
71861,30,1,2016/6/14,5.292153929
71862,35,1,2016/2/16,5.97467729
71863,35,1,2016/1/12,5.292153929
71864,25,1,2015/12/17,6.292054527
71865,30,1,2016/4/14,5.97467729
71866,35,1,2016/2/12,5.722768363
71867,30,2,2016/5/20,5.722768363
71868,25,1,2016/5/31,5.97467729
71869,30,1,2016/2/17,5.97467729
71870,25,1,2016/5/6,5.292153929
71871,50,1,2016/1/29,6.292054527
71872,25,1,2016/1/30,5.722768363
71873,25,1,2016/5/8,5.292153929
71874,25,1,2016/1/27,5.722768363
71875,25,1,2016/5/23,5.722768363
71876,30,1,2016/5/21,6.153413856
71877,25,1,2016/1/25,6.153413856
71878,35,1,2016/5/27,6.153413856
71879,35,1,2016/1/29,6.292054527
71880,30,1,2016/4/13,5.722768363
71881,30,1,2016/6/23,6.292054527
71882,35,1,2016/6/28,5.97467729
71883,30,1,2016/5/6,5.292153929
71884,45,1,2016/4/21,5.292153929
71885,40,1,2016/3/29,6.292054527
71886,35,1,2016/1/28,5.97467729
71887,35,1,2016/1/28,5.97467729
71888,30,1,2016/3/16,6.292054527
71889,35,1,2016/1/15,6.292054527
71890,25,1,2016/3/20,5.722768363
71891,25,1,2016/3/15,5.292153929
71892,25,1,2016/1/31,5.292153929
71893,40,1,2016/3/29,5.292153929
71894,35,1,2016/5/20,5.97467729
71895,30,1,2016/2/16,5.722768363
71896,35,2,2016/1/13,5.722768363
71897,30,2,2016/2/10,5.722768363
71898,40,1,2016/3/23,5.292153929
71899,30,1,2016/6/1,6.292054527
71900,50,1,2016/4/13,6.292054527
71901,35,2,2015/12/2,6.292054527
71902,45,2,2016/1/11,5.97467729
71903,45,1,2016/5/24,5.292153929
71904,30,1,2016/4/24,6.292054527
71905,30,1,2016/4/6,6.292054527
71906,40,1,2016/5/4,5.97467729
71907,40,1,2016/1/21,5.722768363
71908,30,1,2016/2/21,5.722768363
71909,35,1,2016/3/29,5.292153929
71910,30,1,2016/3/17,5.722768363
71911,35,1,2016/1/2,5.292153929
71912,35,1,2016/4/15,5.292153929
71913,35,1,2015/12/20,6.292054527
71914,40,1,2016/2/9,5.97467729
71915,40,1,2016/2/25,6.292054527
71916,30,1,2016/4/18,5.722768363
71917,25,2,2016/2/11,5.97467729
71918,40,1,2016/4/19,5.97467729
71919,30,1,2016/6/10,5.97467729
71920,35,1,2016/3/16,6.292054527
71921,30,1,2016/3/17,6.153413856
71922,30,1,2016/5/6,5.97467729
71923,25,1,2016/1/21,5.722768363
71924,30,1,2016/2/2,5.97467729
71925,30,1,2016/5/9,6.292054527
71926,25,1,2016/4/22,5.97467729
71927,35,2,2016/5/30,5.97467729
71928,30,2,2016/6/16,6.153413856
71929,35,2,2016/2/4,6.292054527
71930,40,1,2016/3/17,5.97467729
71931,35,1,2016/2/6,5.97467729
71932,40,1,2016/2/4,6.153413856
71933,45,1,2016/4/25,6.153413856
71934,35,1,2016/3/28,5.722768363
71935,25,1,2016/4/28,5.292153929
71936,30,1,2016/2/13,5.97467729
71937,30,1,2016/4/20,5.722768363
71938,30,2,2016/4/23,5.722768363
71939,30,1,2015/12/3,6.292054527
71940,40,2,2016/3/18,6.153413856
71941,30,1,2016/3/28,5.292153929
71942,35,1,2016/3/16,6.153413856
71943,25,1,2016/5/21,6.292054527
71944,30,1,2016/6/29,5.292153929
71945,25,1,2016/3/21,5.722768363
71946,40,1,2015/12/20,5.97467729
71947,25,1,2016/4/15,5.722768363
71948,25,1,2016/1/28,5.292153929
71949,30,1,2016/4/23,5.97467729
71950,30,1,2016/2/16,5.722768363
71951,30,2,2016/3/15,5.722768363
71952,40,1,2016/2/27,5.292153929
71953,35,1,2016/5/21,6.153413856
71954,30,2,2016/6/2,5.97467729
71955,35,1,2016/5/21,6.292054527
71956,25,1,2016/3/29,5.97467729
71957,35,1,2016/5/31,6.292054527
71958,45,1,2016/2/7,6.292054527
71959,30,1,2016/6/17,6.292054527
71960,30,1,2016/6/21,6.292054527
71961,35,1,2016/2/10,6.153413856
71962,45,2,2016/5/10,6.153413856
71963,35,1,2016/1/19,5.722768363
71964,30,2,2016/3/30,5.722768363
71965,45,1,2016/1/29,6.292054527
71966,25,1,2016/1/30,6.153413856
71967,35,1,2016/5/6,6.292054527
71968,50,2,2016/3/23,5.97467729
71969,30,1,2016/4/25,5.722768363
71970,30,1,2016/2/9,6.292054527
71971,30,1,2015/12/31,6.292054527
71972,35,1,2016/1/11,5.97467729
71973,50,1,2015/12/23,6.292054527
71974,25,1,2015/12/31,6.292054527
71975,40,1,2016/6/19,6.292054527
71976,35,1,2016/2/17,5.97467729
71977,30,1,2016/3/10,5.722768363
71978,35,1,2016/2/9,5.97467729
71979,30,2,2016/3/14,6.153413856
71980,30,1,2015/12/17,5.722768363
71981,30,1,2016/4/19,5.97467729
71982,35,2,2016/5/26,5.722768363
71983,25,1,2016/3/15,5.292153929
71984,30,1,2016/5/3,5.292153929
71985,45,1,2016/1/28,5.97467729
71986,30,1,2016/5/9,5.97467729
71987,40,1,2016/1/28,5.97467729
71988,30,1,2016/6/20,6.292054527
71989,40,1,2015/12/28,6.292054527
71990,35,2,2015/12/31,6.292054527
71991,35,2,2016/2/16,6.292054527
71992,30,2,2015/12/16,6.153413856
71993,35,1,2016/3/11,5.722768363
71994,35,1,2016/6/14,6.292054527
71995,35,2,2016/2/16,6.292054527
71996,30,1,2016/4/20,5.292153929
71997,35,1,2015/12/17,5.722768363
71998,35,1,2016/3/24,5.292153929
71999,25,1,2016/3/11,5.292153929
72000,30,1,2016/4/29,6.292054527
72001,35,1,2016/5/19,6.153413856
72002,30,1,2016/2/18,5.292153929
72003,35,1,2016/4/15,5.97467729
72004,40,1,2016/5/18,6.292054527
72005,35,2,2016/3/18,5.292153929
72006,35,1,2016/4/22,6.292054527
72007,45,1,2016/6/12,6.153413856
72008,30,1,2016/4/20,6.292054527
72009,35,2,2016/2/17,5.722768363
72010,30,2,2016/6/17,5.722768363
72011,30,1,2015/12/29,5.722768363
72012,30,1,2016/3/13,5.722768363
72013,45,1,2016/6/1,5.292153929
72014,30,1,2016/3/23,6.153413856
72015,30,1,2016/4/20,6.292054527
72016,35,1,2016/3/15,5.722768363
72017,30,1,2016/4/22,6.292054527
72018,40,1,2016/6/15,6.292054527
72019,40,1,2016/3/26,5.97467729
72020,25,1,2016/2/6,5.292153929
72021,25,1,2016/5/24,6.153413856
72022,45,1,2016/4/23,6.292054527
72023,35,1,2016/3/23,5.292153929
72024,30,1,2016/4/15,5.722768363
72025,35,1,2016/1/27,5.97467729
72026,40,2,2016/2/12,6.292054527
72027,50,1,2016/3/7,6.292054527
72028,35,1,2016/1/27,5.97467729
72029,30,2,2016/1/27,5.722768363
72030,30,1,2015/12/20,5.292153929
72031,50,1,2015/12/17,6.153413856
72032,35,1,2016/5/19,6.292054527
72033,30,1,2016/1/21,5.292153929
72034,45,1,2016/3/18,6.292054527
72035,35,1,2016/1/28,6.292054527
72036,35,1,2016/5/27,5.722768363
72037,30,1,2016/3/17,6.292054527
72038,25,1,2016/4/28,5.722768363
72039,25,1,2016/3/30,5.722768363
72040,25,1,2016/5/4,5.292153929
72041,50,1,2015/12/31,6.153413856
72042,45,1,2016/6/12,5.292153929
72043,40,2,2016/3/23,6.292054527
72044,35,1,2016/2/16,5.722768363
72045,35,1,2015/12/17,5.97467729
72046,35,1,2016/6/6,5.722768363
72047,40,1,2016/2/18,5.292153929
72048,40,1,2015/12/7,6.153413856
72049,25,1,2016/5/30,5.292153929
72050,35,1,2016/2/2,6.153413856
72051,30,1,2015/12/5,6.292054527
72052,25,1,2016/6/1,5.292153929
72053,50,1,2016/2/2,5.97467729
72054,30,1,2015/12/2,6.153413856
72055,25,1,2015/12/17,5.97467729
72056,35,1,2016/5/21,6.292054527
72057,30,1,2015/12/9,6.292054527
72058,35,1,2016/3/12,5.722768363
72059,30,1,2016/2/23,5.97467729
72060,25,1,2016/5/3,6.153413856
72061,30,1,2016/2/11,5.292153929
72062,35,1,2016/5/22,5.292153929
72063,30,1,2016/6/21,6.292054527
72064,35,1,2016/3/15,5.722768363
72065,35,2,2015/12/2,5.722768363
72066,40,1,2016/1/28,6.292054527
72067,30,1,2016/5/10,5.97467729
72068,25,1,2016/4/13,5.97467729
72069,50,1,2016/2/16,6.153413856
72070,30,1,2015/12/2,5.722768363
72071,30,1,2016/2/11,5.97467729
72072,40,1,2015/12/31,6.292054527
72073,35,1,2016/1/28,5.292153929
72074,40,1,2015/12/25,6.292054527
72075,50,2,2016/2/16,5.97467729
72076,30,2,2016/5/20,5.722768363
72077,35,1,2015/12/29,6.292054527
72078,35,1,2015/12/30,5.722768363
72079,30,2,2016/6/10,6.292054527
72080,35,1,2016/5/21,5.722768363
72081,30,2,2016/5/2,5.722768363
72082,35,1,2016/6/12,5.292153929
72083,25,1,2016/2/16,5.97467729
72084,30,1,2016/4/1,5.292153929
72085,30,1,2016/2/17,5.97467729
72086,25,1,2016/3/29,5.722768363
72087,35,1,2016/4/14,6.292054527
72088,25,1,2016/5/13,6.292054527
72089,35,1,2016/2/9,6.292054527
72090,30,1,2016/4/24,5.97467729
72091,45,1,2016/2/5,5.292153929
72092,25,1,2016/5/24,5.292153929
72093,30,2,2016/4/24,5.722768363
72094,30,1,2015/12/30,5.97467729
72095,35,1,2016/2/21,5.722768363
72096,45,1,2015/12/26,6.292054527
72097,45,2,2016/6/20,5.97467729
72098,35,1,2016/5/6,5.97467729
72099,35,1,2016/4/23,6.153413856
72100,30,2,2016/5/22,6.153413856
72101,25,1,2016/2/25,5.292153929
72102,40,1,2016/3/16,6.153413856
72103,30,1,2016/2/5,5.722768363
72104,40,1,2016/6/23,5.97467729
72105,35,2,2016/5/25,5.97467729
72106,30,1,2016/3/28,5.292153929
72107,30,1,2016/6/16,6.292054527
72108,30,2,2016/6/20,5.292153929
72109,40,1,2016/2/17,6.292054527
72110,35,1,2016/2/17,6.292054527
72111,30,1,2015/12/29,5.97467729
72112,30,1,2016/6/17,5.292153929
72113,35,1,2016/3/22,6.153413856
72114,25,1,2016/4/19,5.722768363
72115,45,1,2016/1/12,5.722768363
72116,35,1,2016/2/11,5.722768363
72117,45,1,2016/3/6,5.97467729
72118,45,1,2016/3/17,5.722768363
72119,30,1,2015/12/4,6.153413856
72120,30,1,2016/6/24,6.292054527
72121,30,1,2016/4/15,5.97467729
72122,35,1,2015/12/4,6.292054527
72123,30,1,2016/4/15,5.292153929
72124,35,1,2016/6/1,6.292054527
72125,30,1,2016/5/31,5.97467729
72126,30,2,2015/12/4,5.722768363
72127,25,1,2016/4/19,5.292153929
72128,25,2,2016/2/16,6.292054527
72129,35,1,2015/12/17,6.292054527
72130,40,1,2016/5/3,6.153413856
72131,35,2,2016/3/10,6.153413856
72132,30,1,2015/12/29,5.292153929
72133,45,1,2016/6/21,5.292153929
72134,30,1,2016/4/30,5.722768363
72135,40,1,2015/12/30,6.292054527
72136,35,1,2015/12/17,6.292054527
72137,45,1,2016/2/17,6.292054527
72138,40,1,2016/1/14,6.292054527
72139,30,2,2016/6/10,6.292054527
72140,35,2,2016/3/22,5.292153929
72141,25,1,2016/6/22,5.97467729
72142,40,1,2016/5/2,5.97467729
72143,30,1,2016/4/15,6.292054527
72144,35,1,2016/5/21,5.97467729
72145,40,1,2016/6/17,6.292054527
72146,35,2,2016/2/16,6.292054527
72147,25,1,2016/5/1,6.153413856
72148,30,1,2016/4/13,5.292153929
72149,30,1,2016/6/26,6.292054527
72150,30,2,2016/5/2,5.97467729
72151,45,1,2016/6/16,6.292054527
72152,30,1,2016/4/29,5.97467729
72153,35,1,2016/4/20,5.97467729
72154,40,1,2016/4/21,5.722768363
72155,40,1,2016/4/19,6.153413856
72156,35,2,2016/1/28,5.97467729
72157,50,1,2016/1/28,5.292153929
72158,40,1,2016/1/29,5.292153929
72159,40,1,2016/5/29,6.153413856
72160,40,1,2016/3/14,5.292153929
72161,30,1,2016/2/13,5.292153929
72162,35,1,2016/5/29,5.292153929
72163,25,1,2016/4/22,5.292153929
72164,30,2,2016/3/23,5.292153929
72165,35,1,2016/3/17,5.97467729
72166,40,2,2016/4/23,5.722768363
72167,30,1,2016/2/8,5.97467729
72168,35,2,2016/1/28,6.292054527
72169,30,1,2016/1/27,6.292054527
72170,30,1,2016/1/27,6.153413856
72171,30,1,2016/2/19,6.292054527
72172,30,1,2015/12/4,6.292054527
72173,25,1,2016/5/4,5.292153929
72174,30,1,2015/12/20,5.97467729
72175,35,1,2016/2/16,5.97467729
72176,45,1,2016/4/29,5.722768363
72177,25,1,2016/6/11,5.97467729
72178,30,2,2016/6/28,5.97467729
72179,25,1,2016/5/21,6.292054527
72180,30,1,2016/3/26,5.292153929
72181,35,1,2016/4/29,5.292153929
72182,30,1,2016/2/16,5.292153929
72183,30,1,2016/1/28,5.97467729
72184,35,1,2016/6/9,6.292054527
72185,30,1,2016/3/29,5.292153929
72186,35,1,2016/5/11,5.292153929
72187,30,1,2016/4/20,5.722768363
72188,35,1,2016/1/28,5.722768363
72189,25,1,2016/5/18,6.153413856
72190,45,1,2015/12/16,6.153413856
72191,35,1,2016/5/17,6.153413856
72192,25,1,2016/5/3,5.292153929
72193,35,1,2016/1/21,6.292054527
72194,50,1,2015/12/17,5.97467729
72195,35,1,2015/12/17,6.292054527
72196,30,1,2016/5/4,6.292054527
72197,45,1,2016/3/24,5.292153929
72198,30,2,2016/3/12,5.722768363
72199,30,1,2015/12/19,6.292054527
72200,30,1,2016/5/19,6.292054527
72201,40,1,2016/4/20,6.292054527
72202,35,1,2016/1/10,6.292054527
72203,35,1,2016/4/27,6.292054527
72204,30,2,2016/3/11,5.722768363
72205,35,1,2016/5/11,5.292153929
72206,30,2,2016/4/22,6.292054527
72207,30,1,2016/6/23,6.292054527
72208,25,1,2016/6/16,6.292054527
72209,45,1,2016/2/16,5.722768363
72210,30,2,2016/4/20,5.292153929
72211,30,1,2016/4/23,5.292153929
72212,45,1,2016/3/22,5.97467729
72213,35,1,2016/6/18,6.292054527
72214,35,1,2016/2/27,6.153413856
72215,30,1,2016/4/27,6.292054527
72216,50,1,2016/6/19,5.292153929
72217,25,1,2016/5/30,5.97467729
72218,25,1,2016/5/18,6.292054527
72219,30,1,2016/1/1,6.153413856
72220,30,1,2016/3/12,5.292153929
72221,25,1,2016/5/24,5.722768363
72222,25,1,2016/5/10,6.153413856
72223,30,1,2015/12/30,5.97467729
72224,30,1,2015/12/16,6.292054527
72225,25,1,2016/5/22,5.292153929
72226,25,1,2015/12/17,5.97467729
72227,40,2,2016/1/28,6.153413856
72228,35,1,2016/1/18,6.292054527
72229,35,1,2016/6/21,6.292054527
72230,45,1,2015/12/29,6.292054527
72231,40,1,2016/1/7,6.292054527
72232,35,1,2016/2/19,5.722768363
72233,35,1,2015/12/17,6.292054527
72234,35,1,2016/3/17,5.722768363
72235,25,1,2016/4/15,5.722768363
72236,30,1,2016/3/29,5.292153929
72237,35,1,2016/4/2,5.97467729
72238,30,2,2016/5/17,5.97467729
72239,25,1,2016/5/22,5.97467729
72240,25,1,2016/6/23,6.153413856
72241,35,2,2016/3/23,5.292153929
72242,40,1,2016/1/28,6.292054527
72243,30,1,2016/1/27,6.153413856
72244,30,1,2016/2/4,6.153413856
72245,45,1,2016/1/28,5.97467729
72246,35,2,2016/2/27,5.97467729
72247,30,1,2016/4/15,6.292054527
72248,35,1,2016/6/7,6.153413856
72249,35,1,2016/3/12,5.722768363
72250,35,1,2016/2/19,6.292054527
72251,35,1,2016/2/12,6.292054527
72252,30,1,2016/3/22,5.97467729
72253,30,2,2016/3/24,5.722768363
72254,30,1,2016/1/28,5.722768363
72255,30,1,2016/6/29,6.292054527
72256,45,1,2016/3/31,5.722768363
72257,35,1,2015/12/6,6.292054527
72258,35,1,2015/12/30,6.153413856
72259,30,1,2016/3/29,5.97467729
72260,35,1,2016/5/1,5.292153929
72261,35,1,2015/12/18,6.292054527
72262,35,1,2016/1/30,5.97467729
72263,40,1,2016/1/29,5.97467729
72264,35,1,2016/3/23,5.97467729
72265,25,2,2016/3/16,5.722768363
72266,35,1,2016/6/24,6.153413856
72267,30,1,2016/6/6,6.153413856
72268,35,2,2016/4/15,5.292153929
72269,30,1,2016/5/31,6.292054527
72270,35,1,2015/12/3,5.722768363
72271,30,2,2016/2/23,6.153413856
72272,45,2,2016/1/7,6.292054527
72273,30,1,2016/3/12,5.97467729
72274,25,1,2016/4/1,5.292153929
72275,35,1,2016/5/29,6.153413856
72276,30,2,2016/5/6,5.97467729
72277,40,1,2015/12/17,5.292153929
72278,25,1,2016/6/24,5.722768363
72279,30,1,2016/5/31,5.292153929
72280,30,1,2016/3/22,5.722768363
72281,30,1,2016/4/25,6.153413856
72282,35,1,2015/12/13,5.722768363
72283,30,1,2016/6/30,6.292054527
72284,25,1,2015/12/2,6.153413856
72285,30,2,2016/5/16,5.97467729
72286,30,1,2016/2/13,5.292153929
72287,35,1,2016/2/27,5.97467729
72288,50,1,2015/12/29,5.722768363
72289,35,1,2015/12/30,6.292054527
72290,35,1,2016/6/23,5.97467729
72291,30,1,2016/6/16,5.97467729
72292,50,1,2016/1/28,6.292054527
72293,45,1,2015/12/3,6.292054527
72294,30,1,2016/5/6,5.722768363
72295,40,1,2015/12/30,5.97467729
72296,30,1,2016/6/26,5.722768363
72297,25,1,2016/5/16,6.292054527
72298,30,1,2016/5/3,6.292054527
72299,25,2,2016/1/28,5.292153929
72300,35,1,2016/5/25,5.97467729
72301,30,1,2015/12/17,5.97467729
72302,30,1,2016/3/29,5.292153929
72303,30,1,2016/3/31,5.97467729
72304,30,1,2016/5/18,6.153413856
72305,30,2,2016/5/24,5.722768363
72306,35,2,2016/3/30,5.722768363
72307,30,1,2016/6/15,5.97467729
72308,35,1,2016/1/9,6.153413856
72309,35,1,2016/4/20,5.97467729
72310,25,2,2016/3/22,5.292153929
72311,30,1,2016/6/23,5.722768363
72312,30,1,2016/5/5,5.97467729
72313,50,1,2016/1/28,6.292054527
72314,30,1,2016/6/1,6.292054527
72315,30,1,2016/6/6,5.97467729
72316,30,2,2016/2/10,5.292153929
72317,30,2,2016/5/13,5.722768363
72318,30,1,2016/4/22,5.722768363
72319,35,1,2016/5/11,6.292054527
72320,30,2,2016/6/9,6.292054527
72321,35,1,2015/12/8,6.292054527
72322,30,1,2016/1/28,5.722768363
72323,45,2,2016/5/4,5.292153929
72324,25,2,2016/2/23,5.292153929
72325,35,1,2016/2/16,5.97467729
72326,30,1,2016/4/20,5.722768363
72327,40,1,2016/1/30,5.97467729
72328,30,1,2016/6/16,6.292054527
72329,35,1,2016/4/20,6.292054527
72330,35,1,2016/4/23,5.292153929
72331,30,1,2016/5/14,5.292153929
72332,35,1,2015/12/30,5.722768363
72333,30,1,2016/6/2,6.292054527
72334,30,2,2016/1/28,5.292153929
72335,30,2,2016/6/20,5.722768363
72336,30,1,2016/1/28,6.292054527
72337,45,1,2016/1/27,5.292153929
72338,40,2,2016/5/31,5.722768363
72339,35,1,2016/4/5,5.97467729
72340,35,2,2016/3/28,6.292054527
72341,50,1,2016/3/21,6.292054527
72342,40,1,2015/12/2,6.153413856
72343,40,1,2016/1/28,5.722768363
72344,25,1,2016/3/13,5.292153929
72345,35,1,2016/3/20,6.292054527
72346,30,1,2016/4/15,5.292153929
72347,30,1,2016/1/28,5.292153929
72348,40,1,2016/1/28,6.153413856
72349,30,1,2016/1/31,5.97467729
72350,35,1,2016/2/2,5.97467729
72351,35,1,2016/4/22,6.292054527
72352,35,2,2016/3/22,6.153413856
72353,30,1,2016/3/30,5.292153929
72354,50,1,2015/12/11,6.292054527
72355,30,1,2016/2/24,6.153413856
72356,35,1,2016/1/27,5.722768363
72357,25,2,2016/6/23,5.97467729
72358,40,1,2016/2/23,5.722768363
72359,40,1,2016/5/21,6.292054527
72360,25,1,2016/4/21,5.722768363
72361,35,1,2016/2/16,5.722768363
72362,40,1,2016/4/26,5.722768363
72363,35,1,2015/12/5,5.722768363
72364,40,1,2015/12/3,6.292054527
72365,40,1,2016/1/29,6.292054527
72366,30,1,2015/12/30,5.97467729
72367,30,1,2016/2/29,6.153413856
72368,45,1,2016/2/6,5.722768363
72369,35,1,2016/4/22,6.292054527
72370,25,1,2015/12/20,5.722768363
72371,35,2,2016/1/16,6.153413856
72372,25,1,2016/2/2,5.292153929
72373,30,1,2016/3/20,5.97467729
72374,25,1,2016/5/13,6.292054527
72375,30,1,2016/6/24,5.722768363
72376,35,1,2016/1/28,5.97467729
72377,30,1,2016/3/29,5.97467729
72378,30,1,2015/12/17,5.722768363
72379,30,1,2015/12/3,5.97467729
72380,30,1,2016/4/15,5.722768363
72381,25,1,2016/3/15,5.722768363
72382,30,1,2016/6/17,6.292054527
72383,50,1,2016/3/23,5.292153929
72384,35,1,2015/12/31,6.292054527
72385,30,1,2016/4/15,5.722768363
72386,30,1,2016/5/21,5.97467729
72387,35,1,2016/4/21,5.97467729
72388,35,2,2016/6/20,6.153413856
72389,25,1,2016/4/20,5.722768363
72390,30,1,2016/4/14,5.97467729
72391,45,1,2016/5/20,6.292054527
72392,30,1,2016/1/28,5.722768363
72393,35,1,2015/12/3,6.153413856
72394,30,1,2015/12/3,5.722768363
72395,35,2,2015/12/18,6.292054527
72396,50,1,2016/3/15,5.292153929
72397,25,1,2016/6/16,6.292054527
72398,35,1,2016/2/13,5.97467729
72399,30,2,2016/4/14,5.722768363
72400,40,1,2016/6/19,6.292054527
72401,30,1,2016/2/16,6.292054527
72402,35,1,2016/3/16,6.153413856
72403,30,1,2016/4/22,6.292054527
