,active_ability
70599,0.333333333
70600,11.33333333
70601,0
70602,0
70603,4
70604,0
70605,0
70606,1.666666667
70607,0
70608,18.33333333
70609,1.333333333
70610,0.666666667
70611,2.666666667
70612,0
70613,0
70614,0
70615,0
70616,2.333333333
70617,19.33333333
70618,3.666666667
70619,0
70620,0
70621,5.666666667
70622,0.333333333
70623,0
70624,0.666666667
70625,0.333333333
70626,1.333333333
70627,3.666666667
70628,0
70629,0
70630,1
70631,1
70632,2.333333333
70633,3.333333333
70634,7
70635,0
70636,0.333333333
70637,1
70638,0.666666667
70639,0.333333333
70640,2.333333333
70641,1.666666667
70642,0.333333333
70643,3.333333333
70644,3.666666667
70645,3.333333333
70646,1.666666667
70647,4.666666667
70648,5.666666667
70649,6
70650,1.666666667
70651,0.333333333
70652,5.333333333
70653,3.333333333
70654,4
70655,0
70656,0
70657,1.333333333
70658,18.66666667
70659,1.666666667
70660,2
70661,4.666666667
70662,0
70663,6.666666667
70664,1.333333333
70665,0.666666667
70666,3
70667,0
70668,1.666666667
70669,2
70670,14.33333333
70671,3.333333333
70672,2.666666667
70673,1.666666667
70674,2.666666667
70675,0
70676,3.666666667
70677,6.333333333
70678,5.333333333
70679,0.333333333
70680,11.33333333
70681,4.333333333
70682,0
70683,4.666666667
70684,1
70685,1
70686,0.333333333
70687,1
70688,0
70689,10.33333333
70690,2
70691,11.66666667
70692,2.666666667
70693,2.333333333
70694,2
70695,3
70696,6
70697,4.666666667
70698,5
70699,6.666666667
70700,14
70701,2.666666667
70702,0
70703,0
70704,6.666666667
70705,5.333333333
70706,2
70707,5.666666667
70708,0.666666667
70709,0.666666667
70710,3.333333333
70711,1
70712,0
70713,0.666666667
70714,0.333333333
70715,6
70716,8.666666667
70717,0
70718,3
70719,0
70720,4.333333333
70721,3.333333333
70722,2
70723,1.333333333
70724,5.333333333
70725,3.666666667
70726,0
70727,1
70728,0.333333333
70729,0
70730,7.666666667
70731,2
70732,0
70733,6.666666667
70734,1.666666667
70735,9
70736,0
70737,2.333333333
70738,1.333333333
70739,2.333333333
70740,0
70741,6.333333333
70742,0
70743,0
70744,2
70745,5.666666667
70746,1
70747,1.333333333
70748,0
70749,0.333333333
70750,0
70751,1
70752,8.666666667
70753,4.666666667
70754,0
70755,0
70756,5
70757,0
70758,2.333333333
70759,5.333333333
70760,2.333333333
70761,0
70762,8.666666667
70763,0
70764,0
70765,12.66666667
70766,2.666666667
70767,10.66666667
70768,2
70769,3
70770,0.333333333
70771,26
70772,6.666666667
70773,4.333333333
70774,0
70775,1.666666667
70776,2
70777,0
70778,0
70779,0.333333333
70780,1.333333333
70781,2
70782,0.666666667
70783,0
70784,4.333333333
70785,3.666666667
70786,0
70787,3.666666667
70788,0
70789,4.333333333
70790,0
70791,0
70792,1.333333333
70793,1
70794,0.333333333
70795,0.666666667
70796,0
70797,14.66666667
70798,5.666666667
70799,2
70800,0.666666667
70801,0.333333333
70802,2
70803,1.333333333
70804,1.333333333
70805,5.333333333
70806,0
70807,0
70808,6.666666667
70809,1
70810,1.666666667
70811,1.666666667
70812,9.666666667
70813,4
70814,4.333333333
70815,10.33333333
70816,0.666666667
70817,2
70818,1.666666667
70819,3
70820,7.333333333
70821,1
70822,4
70823,1.666666667
70824,3.666666667
70825,10
70826,1.666666667
70827,8
70828,0.666666667
70829,0.666666667
70830,0.333333333
70831,13.33333333
70832,2.333333333
70833,3.333333333
70834,12.66666667
70835,24.66666667
70836,6.333333333
70837,4.333333333
70838,4.333333333
70839,0
70840,1.333333333
70841,0.333333333
70842,5.333333333
70843,0
70844,4.333333333
70845,0
70846,4.333333333
70847,0
70848,0.333333333
70849,0.333333333
70850,3.666666667
70851,1
70852,0.666666667
70853,0
70854,0
70855,7.333333333
70856,0
70857,9.333333333
70858,1.666666667
70859,0
70860,0
70861,0
70862,0.333333333
70863,0
70864,0
70865,7.666666667
70866,0
70867,2.333333333
70868,0.333333333
70869,8
70870,2
70871,2.666666667
70872,0
70873,0.666666667
70874,1.333333333
70875,8.666666667
70876,28.33333333
70877,3
70878,4
70879,0
70880,0.333333333
70881,4.666666667
70882,3
70883,7.333333333
70884,0.333333333
70885,0.333333333
70886,13
70887,0.666666667
70888,2.666666667
70889,2.333333333
70890,1
70891,1.666666667
70892,4.666666667
70893,0.666666667
70894,0
70895,0
70896,3.666666667
70897,0.333333333
70898,3.333333333
70899,2.666666667
70900,1.333333333
70901,0
70902,1.666666667
70903,0.666666667
70904,0.333333333
70905,4.666666667
70906,0.333333333
70907,0
70908,1
70909,1.666666667
70910,4
70911,3
70912,6
70913,0
70914,0
70915,0
70916,0
70917,2.333333333
70918,2
70919,5.666666667
70920,0
70921,1
70922,0
70923,1.333333333
70924,0.666666667
70925,1
70926,4
70927,0.666666667
70928,7.333333333
70929,0.333333333
70930,3
70931,0
70932,0
70933,7
70934,0.333333333
70935,2.666666667
70936,24.33333333
70937,1
70938,0
70939,0
70940,0
70941,0.333333333
70942,7
70943,0.333333333
70944,0
70945,0
70946,0
70947,1.666666667
70948,0
70949,0.333333333
70950,3.333333333
70951,0
70952,0
70953,0
70954,0.666666667
70955,1.666666667
70956,2.666666667
70957,1
70958,8.333333333
70959,7.666666667
70960,4.333333333
70961,0.666666667
70962,4.666666667
70963,20.66666667
70964,3.333333333
70965,3
70966,0.333333333
70967,0
70968,1
70969,4.333333333
70970,3.666666667
70971,2.333333333
70972,0.666666667
70973,0
70974,8
70975,6.333333333
70976,1
70977,14.66666667
70978,0.333333333
70979,0
70980,1.333333333
70981,5
70982,3.666666667
70983,9.666666667
70984,0
70985,0
70986,0
70987,2
70988,0
70989,9.666666667
70990,1
70991,0
70992,1
70993,2.333333333
70994,4
70995,4.666666667
70996,0
70997,3.666666667
70998,2.333333333
70999,1.333333333
71000,0
71001,0
71002,1.333333333
71003,2.333333333
71004,0
71005,0.333333333
71006,0
71007,0
71008,37.66666667
71009,0.666666667
71010,0
71011,0.333333333
71012,3.333333333
71013,0
71014,3.666666667
71015,10.66666667
71016,0
71017,4
71018,0.666666667
71019,3.666666667
71020,5
71021,5.666666667
71022,6
71023,1
71024,5.333333333
71025,1.666666667
71026,1
71027,3
71028,0.333333333
71029,3.333333333
71030,1
71031,0
71032,0.666666667
71033,0.333333333
71034,4.666666667
71035,1.333333333
71036,1.333333333
71037,9
71038,2.666666667
71039,0.666666667
71040,8.666666667
71041,2.666666667
71042,0.666666667
71043,0.666666667
71044,2
71045,1.666666667
71046,3
71047,2.333333333
71048,8
71049,1.333333333
71050,0
71051,6.333333333
71052,0.666666667
71053,0
71054,1.666666667
71055,2.333333333
71056,46
71057,1.666666667
71058,0
71059,0
71060,2
71061,0
71062,14.66666667
71063,0
71064,1
71065,0.333333333
71066,10
71067,2.666666667
71068,1.666666667
71069,4.666666667
71070,0.333333333
71071,0.666666667
71072,0
71073,0.666666667
71074,0
71075,0
71076,0
71077,1
71078,0
71079,0
71080,9
71081,4.333333333
71082,0.666666667
71083,0
71084,0
71085,1.333333333
71086,4.666666667
71087,6
71088,17.33333333
71089,3
71090,2.666666667
71091,0
71092,1.666666667
71093,0
71094,1.333333333
71095,1.666666667
71096,0.666666667
71097,2.666666667
71098,4.333333333
71099,1
71100,0
71101,4
71102,2
71103,1.333333333
71104,4.333333333
71105,1
71106,5
71107,2
71108,0
71109,0
71110,3
71111,3.666666667
71112,0
71113,0
71114,0
71115,0
71116,3.666666667
71117,0
71118,6.666666667
71119,7.333333333
71120,0
71121,2
71122,3.333333333
71123,7
71124,9.333333333
71125,3.666666667
71126,10.66666667
71127,0
71128,3
71129,0
71130,3.333333333
71131,3
71132,3.333333333
71133,5
71134,0.333333333
71135,0.333333333
71136,0
71137,0
71138,0.666666667
71139,33.33333333
71140,10
71141,0
71142,0.666666667
71143,1
71144,3.666666667
71145,3.333333333
71146,0
71147,0
71148,5.333333333
71149,0
71150,1.333333333
71151,51.66666667
71152,0
71153,0
71154,0
71155,0.333333333
71156,0
71157,6.666666667
71158,2
71159,0
71160,0
71161,0
71162,1.333333333
71163,0
71164,3.333333333
71165,2.333333333
71166,1.333333333
71167,1
71168,1.666666667
71169,6.666666667
71170,4.333333333
71171,0.333333333
71172,0
71173,0
71174,5.333333333
71175,0
71176,2.333333333
71177,2.666666667
71178,0
71179,0.666666667
71180,2
71181,2
71182,7
71183,0
71184,1.333333333
71185,2
71186,0
71187,2
71188,1.333333333
71189,0
71190,2
71191,4.666666667
71192,0
71193,0
71194,5.333333333
71195,0.666666667
71196,2
71197,0
71198,0
71199,0
71200,0
71201,0
71202,11
71203,14.33333333
71204,1
71205,1.666666667
71206,0
71207,4
71208,1.666666667
71209,1.333333333
71210,11.66666667
71211,1.666666667
71212,0
71213,1
71214,2.333333333
71215,0
71216,2.666666667
71217,3.333333333
71218,38.33333333
71219,2
71220,0
71221,0
71222,0
71223,3.666666667
71224,3
71225,0
71226,0
71227,3.333333333
71228,0.333333333
71229,0
71230,0.333333333
71231,5.333333333
71232,0
71233,0
71234,2
71235,4.333333333
71236,0.666666667
71237,0
71238,1
71239,0
71240,0.333333333
71241,0
71242,2.333333333
71243,0
71244,3.333333333
71245,9
71246,1.666666667
71247,2.666666667
71248,8.333333333
71249,12.33333333
71250,0
71251,5.666666667
71252,1
71253,5.666666667
71254,0.333333333
71255,1.333333333
71256,1.666666667
71257,3.333333333
71258,10.33333333
71259,0
71260,0
71261,2.666666667
71262,1.666666667
71263,0
71264,0.333333333
71265,1.666666667
71266,7.666666667
71267,0.666666667
71268,0
71269,4.666666667
71270,0.666666667
71271,2.666666667
71272,1.666666667
71273,0
71274,0
71275,1
71276,3
71277,12.66666667
71278,2.333333333
71279,0.666666667
71280,0
71281,12
71282,3.333333333
71283,5.333333333
71284,2
71285,1.333333333
71286,2
71287,24.33333333
71288,1.333333333
71289,0
71290,0
71291,6.666666667
71292,2
71293,0.333333333
71294,2.666666667
71295,5
71296,2.333333333
71297,3.333333333
71298,2
71299,0.666666667
71300,0
71301,0
71302,5.333333333
71303,0
71304,1.333333333
71305,0
71306,0
71307,2.333333333
71308,5.333333333
71309,0
71310,0
71311,0.666666667
71312,0
71313,1.666666667
71314,3
71315,4
71316,3.333333333
71317,5.666666667
71318,4.666666667
71319,4.666666667
71320,0
71321,18.33333333
71322,14.66666667
71323,0
71324,6
71325,0.333333333
71326,2
71327,0
71328,0.333333333
71329,11.66666667
71330,1.333333333
71331,3.333333333
71332,4.666666667
71333,14
71334,8.666666667
71335,4
71336,0
71337,4.666666667
71338,1
71339,5
71340,1.666666667
71341,0
71342,6.666666667
71343,0
71344,5
71345,3
71346,0
71347,0
71348,0
71349,10.33333333
71350,0.333333333
71351,2.666666667
71352,15.66666667
71353,6
71354,3
71355,4.666666667
71356,0
71357,0.333333333
71358,2
71359,0.333333333
71360,3.333333333
71361,2.666666667
71362,2
71363,1.666666667
71364,10.33333333
71365,2.666666667
71366,4.333333333
71367,17
71368,1.666666667
71369,2
71370,0
71371,0
71372,3.333333333
71373,6
71374,1.666666667
71375,0
71376,0.666666667
71377,2
71378,0
71379,2.333333333
71380,0
71381,6.333333333
71382,4.666666667
71383,1.333333333
71384,0
71385,2.666666667
71386,0.666666667
71387,1.333333333
71388,0.333333333
71389,3
71390,0
71391,0.666666667
71392,0
71393,0
71394,2
71395,6
71396,5.333333333
71397,0
71398,3
71399,3.333333333
71400,4.666666667
71401,0
71402,0
71403,4
71404,2.333333333
71405,18
71406,9.666666667
71407,5.666666667
71408,5
71409,3.333333333
71410,3
71411,0
71412,0
71413,8
71414,2.333333333
71415,5.333333333
71416,3.333333333
71417,12.66666667
71418,0.666666667
71419,0.666666667
71420,6.333333333
71421,2.333333333
71422,2.333333333
71423,1.666666667
71424,0.333333333
71425,0
71426,0
71427,8.333333333
71428,0
71429,5
71430,3
71431,25.66666667
71432,2.333333333
71433,3
71434,3.666666667
71435,2.333333333
71436,0
71437,0.666666667
71438,10.33333333
71439,8
71440,1.666666667
71441,0
71442,4.666666667
71443,14.66666667
71444,0.333333333
71445,1
71446,2.333333333
71447,1.666666667
71448,0.666666667
71449,0
71450,1.333333333
71451,12.33333333
71452,0.333333333
71453,4.666666667
71454,1
71455,4.333333333
71456,1.333333333
71457,1.666666667
71458,2
71459,0
71460,9.333333333
71461,0
71462,0.333333333
71463,1.333333333
71464,0.666666667
71465,0
71466,2.333333333
71467,9.333333333
71468,0
71469,0
71470,0.666666667
71471,0
71472,0
71473,6.333333333
71474,0.666666667
71475,0
71476,5
71477,0
71478,0
71479,7.666666667
71480,5
71481,1.666666667
71482,0.333333333
71483,0
71484,1
71485,5.666666667
71486,0
71487,1.333333333
71488,0.333333333
71489,3.666666667
71490,3
71491,8.666666667
71492,2.333333333
71493,0.333333333
71494,0.333333333
71495,3
71496,4
71497,0
71498,5.333333333
71499,5.666666667
71500,0.333333333
71501,0
71502,0.333333333
71503,1
71504,1.666666667
71505,1
71506,0
71507,2
71508,0.333333333
71509,11
71510,2.333333333
71511,5
71512,0
71513,4.666666667
71514,6.666666667
71515,1.666666667
71516,4.666666667
71517,39.33333333
71518,0
71519,2.333333333
71520,0
71521,11.66666667
71522,36.66666667
71523,0.666666667
71524,0
71525,4
71526,0
71527,3.666666667
71528,0
71529,0
71530,0
71531,0.333333333
71532,0
71533,0.333333333
71534,6.666666667
71535,3
71536,1.666666667
71537,4
71538,1.333333333
71539,0.333333333
71540,1.666666667
71541,4.333333333
71542,0
71543,3.333333333
71544,7.333333333
71545,4.333333333
71546,0
71547,5.333333333
71548,0
71549,0.333333333
71550,3.666666667
71551,3.333333333
71552,0
71553,4.666666667
71554,2.666666667
71555,2
71556,0.333333333
71557,3
71558,0
71559,9
71560,3.333333333
71561,6
71562,0.333333333
71563,3.666666667
71564,0.666666667
71565,0
71566,0
71567,6.666666667
71568,0.666666667
71569,0
71570,3.333333333
71571,0.666666667
71572,0
71573,0
71574,0
71575,3.333333333
71576,0
71577,7
71578,0
71579,4.666666667
71580,0.666666667
71581,0.333333333
71582,1
71583,3.666666667
71584,0
71585,3.333333333
71586,1.333333333
71587,0
71588,2
71589,0
71590,54.33333333
71591,6.333333333
71592,0
71593,0
71594,1
71595,0
71596,1.666666667
71597,2.666666667
71598,7
71599,6.333333333
71600,0
71601,13.33333333
71602,0
71603,2.666666667
71604,0
71605,0.333333333
71606,0
71607,1.333333333
71608,2.333333333
71609,4.666666667
71610,0
71611,11.66666667
71612,0
71613,6.333333333
71614,0.333333333
71615,1
71616,3
71617,3
71618,2
71619,12
71620,0
71621,7.666666667
71622,0.666666667
71623,1
71624,3.666666667
71625,0.666666667
71626,0.666666667
71627,0
71628,4
71629,0.666666667
71630,0
71631,0
71632,0
71633,0
71634,10.66666667
71635,4
71636,0.666666667
71637,0
71638,14.66666667
71639,3.333333333
71640,0
71641,0
71642,0
71643,1.333333333
71644,3.333333333
71645,0
71646,0
71647,1
71648,3
71649,8.666666667
71650,1.666666667
71651,1.333333333
71652,1
71653,1
71654,21
71655,0
71656,0.666666667
71657,0
71658,0
71659,0.333333333
71660,0.333333333
71661,0.333333333
71662,0
71663,4
71664,5.666666667
71665,18.33333333
71666,5
71667,1.666666667
71668,4.666666667
71669,0.666666667
71670,0.333333333
71671,8
71672,0.333333333
71673,1.333333333
71674,0
71675,2.666666667
71676,0
71677,1
71678,7
71679,0
71680,0
71681,0.333333333
71682,1
71683,4
71684,6
71685,0
71686,0
71687,3
71688,1.333333333
71689,0
71690,0
71691,2
71692,1.333333333
71693,0
71694,15.33333333
71695,0.333333333
71696,3.666666667
71697,1
71698,0.666666667
71699,0.333333333
71700,3
71701,0.333333333
71702,5.333333333
71703,0.333333333
71704,4
71705,5.333333333
71706,10.66666667
71707,0
71708,3.333333333
71709,2
71710,2
71711,0
71712,1.333333333
71713,1.333333333
71714,4.333333333
71715,5
71716,4
71717,0
71718,0
71719,0.666666667
71720,6
71721,6
71722,1.333333333
71723,2
71724,0
71725,4.666666667
71726,14.66666667
71727,5.333333333
71728,3.666666667
71729,2
71730,10
71731,0
71732,0
71733,3
71734,1.666666667
71735,3
71736,13.33333333
71737,0
71738,0
71739,0
71740,0
71741,7
71742,0.333333333
71743,5
71744,0
71745,5
71746,1.333333333
71747,0.333333333
71748,4.333333333
71749,3
71750,2.666666667
71751,0
71752,3.333333333
71753,3.333333333
71754,7.666666667
71755,2.666666667
71756,13
71757,2.666666667
71758,0
71759,2.333333333
71760,1
71761,0
71762,0.333333333
71763,1.666666667
71764,0
71765,0
71766,0
71767,3.333333333
71768,2.333333333
71769,7.333333333
71770,3.666666667
71771,1.666666667
71772,8.333333333
71773,3.333333333
71774,4.333333333
71775,0.333333333
71776,0
71777,7.333333333
71778,3
71779,9
71780,7.333333333
71781,0.666666667
71782,0
71783,2.666666667
71784,0
71785,0.666666667
71786,0
71787,2
71788,0
71789,0
71790,0
71791,1.666666667
71792,3
71793,17.33333333
71794,3.333333333
71795,5
71796,0
71797,3.666666667
71798,0
71799,0.333333333
71800,3.666666667
71801,2.666666667
71802,0.666666667
71803,0
71804,6
71805,0.666666667
71806,0.666666667
71807,1.333333333
71808,24.66666667
71809,4
71810,1.333333333
71811,2.333333333
71812,8
71813,5.666666667
71814,1
71815,6.666666667
71816,5
71817,0
71818,0.666666667
71819,1.666666667
71820,2.666666667
71821,14.66666667
71822,4.666666667
71823,0
71824,0.333333333
71825,0
71826,0
71827,0
71828,0.333333333
71829,0.666666667
71830,1
71831,2
71832,7.333333333
71833,7.333333333
71834,7.333333333
71835,2.333333333
71836,4.666666667
71837,0.333333333
71838,2.333333333
71839,0
71840,3
71841,0
71842,3.333333333
71843,0
71844,3.666666667
71845,15.33333333
71846,4
71847,1.333333333
71848,4
71849,1
71850,0
71851,0.333333333
71852,5.666666667
71853,0.333333333
71854,0
71855,0
71856,1
71857,15.66666667
71858,0.666666667
71859,3.666666667
71860,0.666666667
71861,0
71862,0
71863,2
71864,10.66666667
71865,3.333333333
71866,3.333333333
71867,1
71868,0
71869,3
71870,8.333333333
71871,2
71872,0.666666667
71873,0
71874,7
71875,0.333333333
71876,5
71877,5.333333333
71878,0.333333333
71879,5.666666667
71880,0.666666667
71881,0
71882,3.333333333
71883,1.333333333
71884,0
71885,1
71886,0
71887,1
71888,1
71889,0
71890,3.666666667
71891,0
71892,0
71893,4.333333333
71894,3.666666667
71895,0
71896,5
71897,2
71898,3
71899,11.66666667
71900,3
71901,5
71902,2.333333333
71903,1.333333333
71904,2
71905,1.333333333
71906,7.333333333
71907,0
71908,0
71909,2.666666667
71910,0.666666667
71911,1.333333333
71912,0
71913,0
71914,0
71915,8.666666667
71916,0
71917,0.333333333
71918,2.333333333
71919,1.666666667
71920,9.666666667
71921,1
71922,6.333333333
71923,1.333333333
71924,2.666666667
71925,23
71926,0
71927,0
71928,3
71929,1.666666667
71930,2
71931,0
71932,5
71933,0
71934,1.666666667
71935,0
71936,1.333333333
71937,0
71938,4.333333333
71939,3
71940,3.333333333
71941,0
71942,1.333333333
71943,0
71944,1.666666667
71945,2
71946,2
71947,1.333333333
71948,1.666666667
71949,0.333333333
71950,0
71951,0
71952,0
71953,2
71954,4.333333333
71955,0
71956,3.666666667
71957,7.333333333
71958,5.333333333
71959,1.666666667
71960,2.333333333
71961,0
71962,0.333333333
71963,0.666666667
71964,0
71965,1
71966,0
71967,0
71968,1.666666667
71969,18
71970,2.666666667
71971,2.666666667
71972,0
71973,7.333333333
71974,0
71975,0.666666667
71976,0.666666667
71977,2.333333333
71978,0
71979,0
71980,1
71981,0.666666667
71982,7
71983,0
71984,0.333333333
71985,0
71986,0.666666667
71987,5
71988,0
71989,5.333333333
71990,2
71991,1
71992,0
71993,1
71994,0
71995,6
71996,0.333333333
71997,0.333333333
71998,8.666666667
71999,0
72000,0.333333333
72001,0
72002,2.333333333
72003,0
72004,1.666666667
72005,9.666666667
72006,0
72007,4.333333333
72008,0
72009,0
72010,0.666666667
72011,0
72012,0.333333333
72013,9
72014,1
72015,0
72016,2
72017,0.666666667
72018,0
72019,29.66666667
72020,17.66666667
72021,1.666666667
72022,2
72023,3
72024,2
72025,0
72026,0.333333333
72027,0
72028,14
72029,4.666666667
72030,4.333333333
