,order_ability
68592,3.639394083
68593,2.298214705
68594,
68595,
68596,2.41966427
68597,2.619691266
68598,
68599,1.987134959
68600,
68601,
68602,
68603,3.237275799
68604,
68605,
68606,4.292650699
68607,2.675918173
68608,2.414413687
68609,1.938432603
68610,1.863203225
68611,
68612,2.734661204
68613,
68614,2.334062545
68615,2.743184907
68616,2.531229882
68617,2.879011423
68618,2.447486565
68619,2.659037803
68620,
68621,
68622,3.861353116
68623,2.768294886
68624,2.466860052
68625,2.607947098
68626,1.948336268
68627,2.303543606
68628,2.299685193
68629,3.118806336
68630,2.237240749
68631,2.692678939
68632,2.52229305
68633,
68634,
68635,2.392937876
68636,3.358214955
68637,2.226565505
68638,1.576691395
68639,2.510074905
68640,2.71746593
68641,
68642,4.55347722
68643,2.333289037
68644,2.466537645
68645,2.930891154
68646,2.888125723
68647,3.016108761
68648,3.994151469
68649,3.131566671
68650,2.327746638
68651,3.33238634
68652,2.561647939
68653,1.241236355
68654,2.349566346
68655,2.493180215
68656,2.771761489
68657,3.394412405
68658,
68659,2.768985416
68660,2.866304018
68661,2.308346205
68662,3.536695172
68663,2.866920117
68664,2.522663862
68665,3.150121122
68666,4.218924622
68667,2.546420631
68668,2.866304018
68669,
68670,1.905123088
68671,2.737043893
68672,
68673,
68674,2.561463517
68675,2.83749898
68676,2.440539224
68677,2.254133337
68678,2.802847825
68679,1.817334504
68680,
68681,3.032342648
68682,2.317816006
68683,2.430344118
68684,2.343093336
68685,2.283433559
68686,
68687,2.888627017
68688,2.58661742
68689,2.182047869
68690,2.251968014
68691,
68692,
68693,2.32599381
68694,1.980809991
68695,2.113282753
68696,2.975483035
68697,2.415716834
68698,3.417994493
68699,2.533516461
68700,2.701778737
68701,3.009643046
68702,3.543959311
68703,1.816860007
68704,3.782272672
68705,3.489793386
68706,2.843085879
68707,2.439948336
68708,3.006562269
68709,2.00162612
68710,2.910594643
68711,2.623739293
68712,2.678986181
68713,
68714,2.218245704
68715,2.540326293
68716,
68717,3.205294075
68718,2.511867458
68719,2.775795926
68720,2.530685605
68721,2.527155767
68722,2.174178162
68723,
68724,2.860107954
68725,
68726,3.134369603
68727,3.657242063
68728,3.80097397
68729,2.34216702
68730,2.43469725
68731,3.182219345
68732,3.294510057
68733,
68734,2.095191257
68735,2.703641528
68736,3.121727544
68737,3.229788381
68738,3.76639379
68739,2.674694846
68740,3.315096058
68741,3.180249443
68742,2.917606227
68743,2.954881637
68744,3.368391376
68745,2.078491533
68746,2.402703347
68747,4.348671051
68748,1.976813372
68749,2.866920117
68750,3.133332771
68751,2.468220698
68752,2.818088923
68753,3.324495588
68754,2.257907646
68755,2.543944808
68756,2.583958129
68757,4.344689817
68758,
68759,2.243397575
68760,2.009841951
68761,1.83210892
68762,2.331158117
68763,2.95826698
68764,2.039901022
68765,3.543959311
68766,2.147777456
68767,2.440639445
68768,2.133054632
68769,2.328621032
68770,
68771,
68772,1.562254989
68773,2.295024454
68774,3.288915207
68775,
68776,1.99259431
68777,2.739649883
68778,3.152532146
68779,2.258606155
68780,2.466881066
68781,2.886711016
68782,3.365992968
68783,2.305854755
68784,2.300402457
68785,2.100928716
68786,2.722827551
68787,3.790472441
68788,3.122288657
68789,3.05201693
68790,2.768560798
68791,3.219712243
68792,3.063539738
68793,2.913252705
68794,1.3138187
68795,4.070415071
68796,2.943417506
68797,3.241018028
68798,2.351158104
68799,2.18463345
68800,2.543959311
68801,3.861353116
68802,2.575197324
68803,2.325073012
68804,2.854763595
68805,3.052777898
68806,2.385879581
68807,1.835968151
68808,2.60166149
68809,2.371442756
68810,
68811,3.213156398
68812,3.375744986
68813,1.813740928
68814,2.717631822
68815,2.288039867
68816,2.465131211
68817,3.414025867
68818,2.024369199
68819,2.100823405
68820,2.634047073
68821,
68822,2.470871117
68823,2.768692795
68824,
68825,2.905132265
68826,2.920619959
68827,3.433050792
68828,1.991987325
68829,1.937385101
68830,3.461953803
68831,2.549321773
68832,
68833,2.314751788
68834,3.318839273
68835,2.376690847
68836,1.295240772
68837,2.84261353
68838,2.898339647
68839,
68840,
68841,4.278033293
68842,5.32823418
68843,2.700015808
68844,3.334061087
68845,3.637291183
68846,3.008073474
68847,2.342527432
68848,2.609585814
68849,3.527875856
68850,2.268341689
68851,3.722706232
68852,2.124075068
68853,2.210037597
68854,3.321950759
68855,3.146702793
68856,3.907767477
68857,1.573103803
68858,3.133332771
68859,2.521798722
68860,
68861,3.27690275
68862,2.533991207
68863,3.275915497
68864,2.237308765
68865,2.553730955
68866,3.322344708
68867,3.298181707
68868,2.535142914
68869,3.523087263
68870,2.750621775
68871,3.206771074
68872,2.937489981
68873,2.533175889
68874,2.582765473
68875,3.43308345
68876,3.062067566
68877,1.747060772
68878,2.961614088
68879,3.205389892
68880,2.568423413
68881,3.484542706
68882,2.859520214
68883,2.564500007
68884,2.686721056
68885,3.160803915
68886,2.627935856
68887,3.380938413
68888,
68889,3.720555573
68890,2.886770017
68891,2.871467185
68892,2.866920117
68893,2.990693475
68894,2.705285997
68895,2.600447195
68896,2.737934523
68897,2.616004975
68898,4.992972501
68899,3.618216462
68900,2.172787444
68901,
68902,2.175570944
68903,2.760921421
68904,2.403554565
68905,3.075893309
68906,2.497642264
68907,2.44305588
68908,1.950316549
68909,
68910,3.85179901
68911,2.411915756
68912,2.736380847
68913,2.469071578
68914,2.207284172
68915,
68916,2.726742874
68917,2.967140641
68918,
68919,2.392539126
68920,
68921,2.772893074
68922,3.014463945
68923,
68924,
68925,3.061688475
68926,3.477545957
68927,3.150169961
68928,2.154657428
68929,1.663719978
68930,3.170532322
68931,2.87950538
68932,1.727849956
68933,2.114754524
68934,3.523065195
68935,2.308507854
68936,2.311334541
68937,2.612577156
68938,2.967574028
68939,2.30876103
68940,1.910429482
68941,
68942,2.402238672
68943,2.256344535
68944,
68945,
68946,2.173095442
68947,3.633271133
68948,2.965513343
68949,3.024727116
68950,3.237145424
68951,3.382800713
68952,2.092171155
68953,2.830319639
68954,2.329654868
68955,2.512856581
68956,2.767183396
68957,3.068825976
68958,2.688295316
68959,
68960,2.641057796
68961,2.722706232
68962,2.276036744
68963,2.941491048
68964,2.853918305
68965,2.232505672
68966,3.391642193
68967,2.244287524
68968,
68969,3.199387271
68970,2.773016618
68971,
68972,1.94067208
68973,2.439673553
68974,2.778237778
68975,1.890483526
68976,2.628627573
68977,2.532105042
68978,2.784164255
68979,2.417467036
68980,2.880398812
68981,3.705219814
68982,2.635751424
68983,2.722706232
68984,2.862872278
68985,3.374197975
68986,2.915212808
68987,2.504181843
68988,3.963607692
68989,2.47855114
68990,2.193437003
68991,2.603931547
68992,2.452424296
68993,
68994,2.665689338
68995,2.004613408
68996,1.626633527
68997,2.799598083
68998,3.10142012
68999,2.808671547
69000,2.329736017
69001,2.076852527
69002,1.876214618
69003,2.666257073
69004,2.215566368
69005,2.144333997
69006,2.699154265
69007,2.311967684
69008,2.385693591
69009,
69010,2.952639111
69011,2.9422267
69012,
69013,2.205657976
69014,2.843111795
69015,
69016,2.508761186
69017,2.016735758
69018,3.10908559
69019,1.489896102
69020,
69021,3.226565505
69022,2.593303685
69023,3.024369199
69024,2.511998905
69025,3.931208509
69026,2.311618638
69027,1.041882576
69028,2.478495142
69029,3.611204702
69030,2.91078248
69031,2.069545826
69032,3.024369199
69033,2.500945779
69034,
69035,2.173157273
69036,2.549551728
69037,2.32051159
69038,2.70740734
69039,5.25903181
69040,3.166011129
69041,
69042,3.127393572
69043,1.9865965
69044,2.430676558
69045,3.87829152
69046,1.642505544
69047,2.404528656
69048,2.40244977
69049,2.496705331
69050,2.297302775
69051,3.151130548
69052,1.977861256
69053,3.245238742
69054,0.113282753
69055,3.9219049
69056,
69057,2.743455452
69058,2.028357282
69059,2.697955563
69060,3.636040507
69061,1.0121846
69062,2.60369898
69063,2.405556468
69064,2.776689072
69065,2.014150834
69066,1.722706232
69067,2.249629233
69068,2.413015079
69069,3.541432213
69070,2.618386233
69071,2.072786649
69072,2.363830108
69073,3.340214881
69074,3.088681299
69075,
69076,2.709625531
69077,
69078,
69079,3.616469882
69080,3.435588527
69081,
69082,2.927880432
69083,3.92165905
69084,4.013542828
69085,3.311380474
69086,5.18997415
69087,2.999669668
69088,2.631254761
69089,3.024369199
69090,2.175624609
69091,1.883511493
69092,3.428217548
69093,2.019163049
69094,0
69095,2.470251292
69096,2.370762607
69097,1.555158513
69098,2.247455712
69099,
69100,
69101,1.590005362
69102,3.950415754
69103,2.900643487
69104,2.517190366
69105,2.965983123
69106,2.694012078
69107,2.665287214
69108,3.248454327
69109,2.910924637
69110,2.573032866
69111,2.937045118
69112,2.501091629
69113,
69114,3.576660327
69115,3.062161885
69116,1.903498662
69117,
69118,2.415028366
69119,2.775834463
69120,2.724332466
69121,2.367329189
69122,4.210024166
69123,2.708501701
69124,2.311933015
69125,2.609509319
69126,1.341303097
69127,2.480698712
69128,2.497203874
69129,2.325346832
69130,2.124192703
69131,3.223269391
69132,2.674679354
69133,2.01854831
69134,
69135,3.198734782
69136,3.428181224
69137,2.501038483
69138,2.219039108
69139,2.571197113
69140,0.006182488
69141,3.856342242
69142,2.220552015
69143,3.216792572
69144,2.655757507
69145,2.735505798
69146,2.944589911
69147,2.853519559
69148,3.762981565
69149,2.582515071
69150,2.150162371
69151,2.375801294
69152,
69153,2.269974362
69154,2.754483547
69155,3.20326712
69156,2.576471163
69157,2.533919118
69158,2.891822019
69159,2.462236458
69160,2.813513218
69161,3.930964724
69162,2.795198191
69163,3.185569365
69164,2.138848617
69165,2.09817968
69166,
69167,2.6468255
69168,3.863828567
69169,2.278138128
69170,2.356134947
69171,3.134069732
69172,2.47371626
69173,2.674336373
69174,1.722402624
69175,2.701738655
69176,3.294510057
69177,2.75637314
69178,2.728452594
69179,3.672584446
69180,
69181,2.414535719
69182,2.614380518
69183,2.006868997
69184,3.4358321
69185,2.369022508
69186,3.808193011
69187,3.071220811
69188,
69189,
69190,0.819869257
69191,2.10269608
69192,0
69193,3.837924614
69194,3.687734978
69195,4.405312427
69196,2.230827831
69197,2.441761122
69198,2.467969593
69199,2.52856823
69200,2.859101755
69201,1.753021266
69202,2.371268975
69203,2.630281816
69204,1.807884301
69205,3.049798917
69206,
69207,4.114885851
69208,2.307575283
69209,2.705260292
69210,4.108776619
69211,
69212,
69213,
69214,
69215,3.116045726
69216,2.157301986
69217,
69218,3.381075257
69219,2.986843189
69220,4.165417995
69221,2.196581323
69222,2.750373373
69223,3.457430923
69224,2.748886982
69225,3.152605636
69226,
69227,2.292029674
69228,2.720172403
69229,2.286607329
69230,2.784005051
69231,2.77502442
69232,2.501091629
69233,2.348274378
69234,2.917801615
69235,2.438586753
69236,2.506518602
69237,2.129515376
69238,3.47213233
69239,2.873042945
69240,2.630477135
69241,2.504348213
69242,2.245692518
69243,3.95357165
69244,3.037429273
69245,3.873298649
69246,
69247,1.896413326
69248,2.616170878
69249,3.294510057
69250,2.820543118
69251,2.316412159
69252,2.946486457
69253,2.746514944
69254,
69255,5.500114478
69256,3.096586418
69257,2.412755942
69258,
69259,2.578488276
69260,2.398566715
69261,2.681471917
69262,2.7952978
69263,2.284868121
69264,3.556891035
69265,3.318310022
69266,4.501091629
69267,2.441761122
69268,2.316249942
69269,3.861353116
69270,2.942861158
69271,2.173071417
69272,3.722706232
69273,2.63167129
69274,2.24139772
69275,3.092570664
69276,2.415400224
69277,3.379191706
69278,2.30903092
69279,2.231590972
69280,
69281,1.884331673
69282,3.292029674
69283,3.72393773
69284,2.26566676
69285,2.697642867
69286,2.949344062
69287,2.194078364
69288,2.353793484
69289,3.490158636
69290,2.681225494
69291,
69292,
69293,3.1918876
69294,2.024406023
69295,3.329654868
69296,2.481804155
69297,
69298,3.711746782
69299,1.926753944
69300,2.560820246
69301,3.633177399
69302,2.11362724
69303,2.30153789
69304,
69305,2.684335871
69306,2.166319226
69307,
69308,
69309,2.271086441
69310,2.744906612
69311,1.90264881
69312,
69313,2.518587008
69314,2.566841858
69315,2.267499265
69316,5.394869577
69317,2.057801678
69318,2.340647581
69319,2.669126856
69320,2.51837115
69321,2.343892829
69322,2.307131709
69323,2.29627764
69324,2.745806646
69325,3.319724045
69326,2.062358691
69327,3.183094264
69328,2.82244615
69329,2.555489018
69330,
69331,3.984285985
69332,2.613646629
69333,2.960979068
69334,2.777521938
69335,2.808647697
69336,2.39991912
69337,
69338,2.921985305
69339,2.151940256
69340,2.700142748
69341,
69342,2.238432163
69343,
69344,2.799361292
69345,3.020467595
69346,
69347,
69348,3.336386773
69349,2.22708606
69350,3.137605115
69351,3.284667776
69352,1.80343069
69353,2.846048836
69354,3.39749679
69355,2.628471983
69356,3.113262501
69357,2.687915544
69358,2.656786798
69359,1.194896584
69360,2.442203597
69361,
69362,2.359578268
69363,2.384067411
69364,2.686384127
69365,2.41812391
69366,2.33324644
69367,2.840967353
69368,2.388646372
69369,2.979006734
69370,2.226416262
69371,3.181222373
69372,2.025204486
69373,2.968604576
69374,2.651251795
69375,2.847527826
69376,2.894172902
69377,3.049522427
69378,3.020688871
69379,3.110224902
69380,2.911502436
69381,3.191050986
69382,3.86981697
69383,2.836543066
69384,3.584059348
69385,2.916867126
69386,3.337460465
69387,1.577957771
69388,3.584059348
69389,2.9210079
69390,2.865635128
69391,1.238373158
69392,2.763061994
69393,1.714890596
69394,
69395,4.08369865
69396,
69397,2.414971566
69398,2.392680894
69399,2.539453256
69400,2.877948592
69401,4.2781011
69402,2.553031609
69403,3.143227209
69404,2.839336054
69405,1.484221771
69406,3.292029674
69407,4.292029674
69408,2.045513071
69409,
69410,2.889798951
69411,2.347973763
69412,2.491388768
69413,2.321316774
69414,3.15338279
69415,2.259052303
69416,2.276916239
69417,2.498419947
69418,3.018617652
69419,2.406586867
69420,2.345800829
69421,2.450292022
69422,2.244588446
69423,
69424,3.415928958
69425,2.653447501
69426,2.221456655
69427,3.213953053
69428,2.50231065
69429,
69430,3.226074653
69431,2.853444444
69432,2.408482512
69433,3.095874342
69434,2.376569802
69435,1.622789443
69436,2.884258844
69437,0.430676558
69438,2.831595639
69439,2.833365566
69440,2.630798288
69441,2.458586688
69442,
69443,1.913720534
69444,1.967712696
69445,2.819437528
69446,2.48778811
69447,
69448,2.354282509
69449,1.581335967
69450,2.849314814
69451,2.624066548
69452,3.367967759
69453,2.873684406
69454,2.98519465
69455,2.308820671
69456,2.628056194
69457,
69458,2.750067748
69459,2.833086279
69460,3.304585739
69461,1.885262408
69462,3.97463587
69463,2.362572814
69464,3.504224741
69465,2.844281127
69466,3.831407232
69467,3.151738478
69468,3.256880539
69469,2.541189484
69470,
69471,3.823879723
69472,
69473,2.753021266
69474,2.308154468
69475,3.680391721
69476,2.861468483
69477,3.974635869
69478,1.996185086
69479,3.070224809
69480,2.314085278
69481,2.720578966
69482,1.735262297
69483,2.595065794
69484,2.543959311
69485,2.811954283
69486,2.19174345
69487,2.815047439
69488,2.501652157
69489,2.787166363
69490,2.639738513
69491,1.991698847
69492,1.703178038
69493,2.576380573
69494,2.543959311
69495,3.064235775
69496,2.308580018
69497,3.339221806
69498,2.68011086
69499,2.758402127
69500,2.707007988
69501,2.472585177
69502,2.46906153
69503,2.00611206
69504,2.946613922
69505,2.198076323
69506,3.534444758
69507,2.420643419
69508,3.312250292
69509,
69510,3.370521692
69511,2.580493431
69512,2.550693358
69513,3.131669768
69514,2.586387436
69515,2.793182754
69516,2.282783302
69517,2.358740888
69518,3.974635869
69519,
69520,2.113282753
69521,2.796511724
69522,2.897034273
69523,
69524,4.256935447
69525,
69526,2.52987545
69527,3.458097138
69528,2.853929146
69529,2.006248231
69530,2.945221574
69531,2.258494658
69532,5.51859518
69533,3.282647046
69534,2.288064485
69535,2.638238572
69536,1.929217436
69537,
69538,2.530972966
69539,
69540,2.141480333
69541,3.495932088
69542,2.67743489
69543,3.348418531
69544,2.722125854
69545,3.582611609
69546,3.471280826
69547,
69548,2.949020672
69549,3.334239318
69550,1.686462058
69551,2.386272268
69552,
69553,2.524371665
69554,
69555,5.198318144
69556,3.292029674
69557,2.743017621
69558,3.382362851
69559,2.403110206
69560,2.285165093
69561,2.521970211
69562,4.722706232
69563,2.861353116
69564,2.533516461
69565,3.141894105
69566,2.341762416
69567,2.861353116
69568,3.424072857
69569,2.544125658
69570,2.427466368
69571,3.269894608
69572,2.679280192
69573,2.360773581
69574,1.538759825
69575,2.835188934
69576,3.33167466
69577,2.588565656
69578,2.856056301
69579,2.042580589
69580,3.468000969
69581,3.351929041
69582,2.860685908
69583,2.096131216
69584,
69585,2.602387789
69586,3.291380335
69587,3.081528523
69588,
69589,2.475742286
69590,3.292029674
69591,3.153896689
69592,
69593,2.458449338
69594,3.032891106
69595,2.739267868
69596,1.484221771
69597,3.264449563
69598,3.102035643
69599,2.954447745
69600,1.904698145
69601,2.198272821
69602,
69603,2.543959311
69604,2.967432178
69605,2.653655951
69606,2.731267697
69607,3.603178855
69608,2.513885637
69609,2.71318506
69610,3.064184614
69611,4.386777526
69612,1.958610354
69613,2.41630447
69614,2.445801419
69615,3.015956986
69616,0.887455345
69617,3.032412483
69618,3.06822434
69619,2.474811245
69620,3.519211628
69621,2.37644255
69622,3.096488894
69623,2.147091355
69624,2.482326062
69625,2.10063656
69626,2.775862994
69627,2.336965028
69628,3.010734488
69629,4.344697853
69630,2.416033178
69631,5.050390642
69632,3.044571134
69633,2.981467847
69634,2.654645645
69635,3.461353116
69636,1.906262978
69637,2.839299527
69638,4.070415071
