,consumer_model
86857,0
86858,0
86859,1.101122808
86860,1.072390596
86861,0
86862,0
86863,0
86864,0
86865,0
86866,0
86867,0
86868,0
86869,0
86870,
86871,0.391413631
86872,
86873,0
86874,0
86875,0
86876,1.621651225
86877,0
86878,2.68131959
86879,0.14749296
86880,1.007952782
86881,0
86882,0
86883,0.15316424
86884,0
86885,0
86886,0
86887,inf
86888,0
86889,0
86890,0
86891,0.208227122
86892,0
86893,inf
86894,0
86895,0
86896,0
86897,0.100490214
86898,0
86899,inf
86900,0
86901,0
86902,1.652547398
86903,0
86904,0
86905,inf
86906,0
86907,3.595411996
86908,0.013730685
86909,0
86910,inf
86911,
86912,0
86913,0
86914,0
86915,0
86916,0.182698618
86917,0.106968337
86918,
86919,0.332521358
86920,0
86921,0.401543546
86922,0
86923,0.200575263
86924,0.290668363
86925,2.548751437
86926,inf
86927,0
86928,inf
86929,
86930,0
86931,0.926467519
86932,0
86933,0
86934,0
86935,0.212656534
86936,0
86937,0
86938,0.441613995
86939,0
86940,1.059803171
86941,0.508226245
86942,0
86943,0
86944,0.192241688
86945,0.293736086
86946,
86947,0
86948,0
86949,0
86950,4.100841621
86951,0
86952,0.368861999
86953,0
86954,0
86955,
86956,0
86957,0
86958,0
86959,0
86960,0
86961,1.343159613
86962,0.853932057
86963,0
86964,0
86965,0
86966,0
86967,0
86968,0
86969,
86970,0
86971,30.14708101
86972,0
86973,0
86974,
86975,3.593898175
86976,0.775402837
86977,1.115662293
86978,0.665747447
86979,0
86980,1.337380439
86981,0.229376925
86982,3.381941803
86983,0.152803736
86984,0
86985,0.19381768
86986,
86987,0
86988,0
86989,0
86990,0
86991,0
86992,
86993,0
86994,0.582016517
86995,0
86996,
86997,0.444322551
86998,0
86999,0
87000,inf
87001,0.669310708
87002,0.078057051
87003,1.605323383
87004,0
87005,0.30955914
87006,0
87007,10.27889095
87008,0.604406332
87009,0
87010,0
87011,0
87012,8.150590998
87013,1.541709374
87014,1.013560242
87015,0
87016,0.41265648
87017,0.627944476
87018,
87019,0
87020,0
87021,0.453598702
87022,9.114895024
87023,0
87024,0
87025,0
87026,0.051217043
87027,0
87028,0
87029,0
87030,0
87031,0
87032,0
87033,0
87034,0
87035,0
87036,0
87037,5.264991455
87038,1.444409314
87039,3.214714142
87040,0
87041,0
87042,0.386542156
87043,
87044,0
87045,6.1746952
87046,0
87047,
87048,1.396172291
87049,0
87050,0.844881914
87051,0
87052,
87053,0
87054,0
87055,
87056,0
87057,0
87058,0
87059,0
87060,1.069232599
87061,0
87062,1.659195516
87063,0
87064,0.322610318
87065,2.37682382
87066,0
87067,0.559271626
87068,0
87069,0
87070,1.905766096
87071,0
87072,0
87073,
87074,0
87075,0
87076,inf
87077,0
87078,0
87079,0
87080,0.573525193
87081,0
87082,0
87083,0
87084,0.662845539
87085,0.142051982
87086,inf
87087,1.90283943
87088,0
87089,
87090,inf
87091,0
87092,
87093,4.883600998
87094,0.101791903
87095,4.610670327
87096,
87097,inf
87098,0
87099,0
87100,0
87101,0.558748488
87102,0
87103,0
87104,0
87105,0
87106,0
87107,1.599408727
87108,0
87109,0
87110,0
87111,0
87112,0.180559842
87113,0.235869907
87114,17.43563887
87115,
87116,0
87117,
87118,0.893358462
87119,0.317698456
87120,0.083314898
87121,0
87122,0.773835139
87123,0
87124,0.402484008
87125,0
87126,
87127,1.16845768
87128,0.316978734
87129,0
87130,2.050967896
87131,0
87132,0
87133,
87134,1.812700285
87135,2.632129382
87136,0.615195945
87137,0.306694865
87138,0.190804779
87139,0
87140,inf
87141,0
87142,
87143,inf
87144,0
87145,
87146,0
87147,0.856893567
87148,0
87149,2.879615879
87150,0.51914572
87151,0
87152,0
87153,0
87154,1.659976828
87155,0.766766302
87156,0.308623622
87157,0
87158,0
87159,
87160,0.367936869
87161,0
87162,0
87163,0
87164,0
87165,7.383439787
87166,0.133766732
87167,0
87168,0
87169,
87170,0
87171,0.414132373
87172,0
87173,0
87174,0
87175,0
87176,0
87177,inf
87178,1.127516309
87179,0
87180,
87181,
87182,0.0789975
87183,0
87184,0
87185,0.591897411
87186,0.533422687
87187,0.178882068
87188,
87189,0
87190,0
87191,1.580943664
87192,0
87193,0
87194,2.766822261
87195,0.851153343
87196,0
87197,0
87198,inf
87199,0
87200,inf
87201,0
87202,15.36302952
87203,0
87204,0
87205,0
87206,6.854251886
87207,0.954340771
87208,0
87209,0
87210,0
87211,0
87212,0
87213,0
87214,0
87215,0
87216,18.88820313
87217,0
87218,1.839018869
87219,0.749113187
87220,0
87221,0
87222,0.136607338
87223,0
87224,3.077862202
87225,0.057417369
87226,0.296590799
87227,0
87228,1.465985793
87229,0
87230,0
87231,0
87232,0.147015059
87233,0
87234,0
87235,0
87236,
87237,0
87238,0
87239,0
87240,0.806401959
87241,0.432162911
87242,inf
87243,0
87244,0.032298065
87245,0
87246,0
87247,0.098013453
87248,0
87249,0
87250,3.814893024
87251,0.229946855
87252,0.815692622
87253,0.361838756
87254,0.433173644
87255,1.282079175
87256,0
87257,0.275655067
87258,5.105718102
87259,0
87260,0
87261,0
87262,0
87263,0
87264,9.528428842
87265,0
87266,0
87267,0.498419362
87268,
87269,0
87270,0.367904398
87271,0
87272,0
87273,0
87274,0.175053623
87275,inf
87276,0
87277,0
87278,
87279,0
87280,0
87281,0
87282,0.501150128
87283,0.574306947
87284,0.28436729
87285,0
87286,0
87287,0.300189861
87288,
87289,0
87290,0
87291,0
87292,3.567432693
87293,0
87294,0
87295,0
87296,0
87297,1.022594538
87298,0
87299,inf
87300,
87301,0.27514387
87302,0
87303,1.439208504
87304,0.188470735
87305,0
87306,0.397377116
87307,0
87308,0
87309,1.091731335
87310,0
87311,0
87312,2.03971177
87313,0
87314,0.623194308
87315,0
87316,0.112180349
87317,0.74583612
87318,0
87319,
87320,0
87321,0
87322,0
87323,11.67905022
87324,
87325,0
87326,
87327,0
87328,
87329,
87330,0
87331,0.993886757
87332,0
87333,0
87334,0
87335,0.439925295
87336,0
87337,0
87338,2.703872757
87339,0
87340,0
87341,0
87342,0.282187578
87343,1.955864819
87344,0
87345,0
87346,0
87347,inf
87348,0
87349,0
87350,0
87351,0.348714471
87352,0.620043828
87353,0
87354,0
87355,0
87356,
87357,0
87358,0
87359,0
87360,0
87361,0
87362,0.822671083
87363,0
87364,0
87365,0.238975108
87366,2.005954779
87367,0.135634304
87368,1.172516726
87369,0
87370,4.258192755
87371,0.709361853
87372,
87373,0
87374,0
87375,0
87376,0
87377,0
87378,0
87379,0
87380,0
87381,0
87382,0
87383,0
87384,0
87385,0
87386,0
87387,1.053715096
87388,0
87389,1.223798746
87390,0
87391,0
87392,5.624634526
87393,inf
87394,0
87395,0
87396,0
87397,
87398,0
87399,0
87400,0
87401,
87402,0
87403,0
87404,0
87405,0.317719819
87406,
87407,3.028705798
87408,0
87409,7.355029377
87410,0
87411,27.14557167
87412,0
87413,0
87414,0
87415,1.040234457
87416,4.74117853
87417,0
87418,
87419,0
87420,0
87421,0.391294021
87422,0
87423,0
87424,0
87425,0
87426,0
87427,1.235668697
87428,0
87429,0
87430,0
87431,0
87432,0.453423795
87433,0.204182343
87434,0
87435,0
87436,0
87437,0
87438,35.04039305
87439,0
87440,0
87441,0
87442,0
87443,0
87444,0
87445,inf
87446,inf
87447,inf
87448,0
87449,0
87450,0.176029875
87451,0
87452,0
87453,0
87454,1.027962196
87455,0.362558989
87456,0
87457,0.066961983
87458,0
87459,0
87460,0.447084921
87461,0
87462,0.200504198
87463,0
87464,
87465,2.094189403
87466,inf
87467,0
87468,0
87469,0
87470,0
87471,0
87472,0.555094213
87473,0
87474,0
87475,0
87476,0
87477,0
87478,0
87479,inf
87480,0
87481,0
87482,inf
87483,0
87484,0.30996108
87485,
87486,0
87487,0.136354706
87488,0
87489,1.29389697
87490,0
87491,1.974426925
87492,0
87493,0
87494,0.656265168
87495,0
87496,0.414667785
87497,0
87498,0.24028461
87499,0.258707587
87500,0
87501,0
87502,0
87503,0.516879635
87504,0.344293865
87505,0
87506,0.161122979
87507,0.220335541
87508,
87509,0
87510,0.094587491
87511,0
87512,0
87513,inf
87514,
87515,0.914736709
87516,0
87517,0
87518,0
87519,0
87520,0
87521,0
87522,0
87523,0
87524,0
87525,0
87526,5.349863795
87527,inf
87528,0
87529,0
87530,0
87531,0
87532,0.880557917
87533,0
87534,0
87535,0.375981134
87536,
87537,0
87538,0
87539,0
87540,0
87541,1.311661853
87542,0
87543,0
87544,0
87545,3.405243426
87546,0
87547,0
87548,0.791794484
87549,21.86913946
87550,2.843207832
87551,2.136026666
87552,1.689383658
87553,0.207841694
87554,0.777855863
87555,0.773138672
87556,
87557,0
87558,2.993536904
87559,2.470212322
87560,0
87561,0.110645128
87562,
87563,0
87564,0.56826486
87565,inf
87566,0.138910304
87567,0
87568,0
87569,0
87570,0
87571,0
87572,0.204669675
87573,0.901097383
87574,0
87575,1.275431796
87576,0
87577,0
87578,1.522060613
87579,0.645795795
87580,1.242287359
87581,3.184585035
87582,0
87583,0
87584,0.697987714
87585,0
87586,0
87587,0.160531113
87588,0.296700407
87589,
87590,0
87591,0
87592,0
87593,0.138349978
87594,
87595,2.289482995
87596,0.257401737
87597,0
87598,0
87599,0
87600,0
87601,0
87602,0
87603,0
87604,0
87605,
87606,0
87607,0
87608,
87609,inf
87610,0.783214994
87611,1.649343752
87612,0
87613,0
87614,0.927505297
87615,
87616,0
87617,0.377484091
87618,0
87619,0
87620,0
87621,2.747892911
87622,0
87623,0
87624,0
87625,0
87626,0
87627,
87628,
87629,1.008643164
87630,1.553166406
87631,1.366466651
87632,0
87633,0.171843962
87634,0
87635,4.398500708
87636,0
87637,inf
87638,0
87639,2.539277205
87640,0
87641,2.5132687
87642,0
87643,0
87644,0
87645,0
87646,0.213563409
87647,0.157083699
87648,0
87649,0
87650,inf
87651,0
87652,0
87653,0.442143468
87654,0
87655,
87656,0
87657,0
87658,0
87659,0
87660,
87661,0
87662,0
87663,0
87664,0
87665,0.469122077
87666,
87667,0.439495933
87668,6.175644773
87669,0
87670,0
87671,0
87672,0
87673,0
87674,0
87675,0.724005255
87676,0.864004451
87677,
87678,0
87679,0
87680,5.124494563
87681,0
87682,0
87683,inf
87684,0
87685,0
87686,0.803197075
87687,0
87688,0
87689,0
87690,0
87691,0
87692,0
87693,0
87694,0
87695,0
87696,0
87697,0
87698,0
87699,0.908146734
87700,1.721584553
87701,0.591536772
87702,0
87703,
87704,
87705,0
87706,
87707,0
87708,0
87709,0
87710,0
87711,
87712,20.33236934
87713,0
87714,0
87715,0
87716,0.274590233
87717,0.106918921
87718,0
87719,0
87720,0
87721,0.113494608
87722,
87723,inf
87724,0
87725,0.434538536
87726,0
87727,0
87728,15.65125796
87729,
87730,0
87731,1.521124009
87732,0.983092246
87733,1.357404973
87734,0
87735,
87736,0.179932924
87737,4.754806286
87738,
87739,0
87740,0
87741,0
87742,0.481293847
87743,0.047921945
87744,0
87745,0
87746,2.984608733
87747,0
87748,0
87749,6.076824377
87750,4.232289555
87751,1.087986203
87752,
87753,1.68764912
87754,0
87755,0
87756,0.641390628
87757,0
87758,0
87759,0
87760,
87761,0
87762,0
87763,0.44573313
87764,0
87765,0.143936697
87766,0
87767,
87768,8.944921149
87769,14.34847665
87770,0
87771,0
87772,0
87773,0
87774,6.281121583
87775,1.977462893
87776,0
87777,0
87778,0.313283898
87779,0
87780,
87781,0.56916313
87782,0
87783,0
87784,0
87785,10.95096372
87786,inf
87787,0.805866949
87788,inf
87789,0
87790,1.796264162
87791,0
87792,1.175177892
87793,0
87794,0
87795,inf
87796,0.465068383
87797,0
87798,0
87799,1.380122905
87800,0
87801,1.258835987
87802,0
87803,0.14856794
87804,0
87805,0
87806,6.832832022
87807,2.408098226
87808,0.474032936
87809,0
87810,
87811,0.313841104
87812,0.545784001
87813,
87814,
87815,0
87816,0
87817,0
87818,0
87819,0.20230547
87820,0.197587572
87821,0
87822,0
87823,1.409132351
87824,0
87825,0.500525778
87826,0
87827,0
87828,0
87829,0
87830,6.491551722
87831,
87832,0
87833,
87834,0
87835,1.108329909
87836,0
87837,0
87838,2.87888552
87839,0.270807124
87840,10.17391614
87841,0
87842,0.092633369
87843,0
87844,0
87845,1.581625015
87846,0
87847,
87848,
87849,0.440962356
87850,0
87851,0
87852,0
87853,0.82974568
87854,0
87855,0.152472879
87856,0.558427605
87857,0
87858,0
87859,0
87860,inf
87861,0
87862,
87863,0
87864,0
87865,0.08424355
87866,5.402126943
87867,0.7426945
87868,0
87869,
87870,2.48399106
87871,0
87872,0
87873,0
87874,
87875,0
87876,0
87877,0
87878,0.235107542
87879,1.494163228
87880,0
87881,0.585527358
87882,0
87883,0
87884,0
87885,0
87886,0
87887,
87888,0.653554446
87889,0
87890,2.834251231
87891,
87892,0
87893,1.369417956
87894,0
87895,
87896,
87897,0
87898,0
87899,0
87900,0
87901,31.45920393
87902,0
87903,0
87904,
87905,0
87906,6.073969065
87907,0
87908,0
87909,0
87910,0
87911,0
87912,
87913,0
87914,0
87915,0
87916,3.071292937
87917,0
87918,0
87919,0
87920,0
87921,0
87922,0
87923,
87924,
87925,0
87926,
87927,0.646125235
87928,0
87929,inf
87930,0
87931,0
87932,
87933,0.644377089
87934,inf
87935,0
87936,
87937,0
87938,0
87939,0.554335065
87940,0
87941,0
87942,4.22544611
87943,0
87944,0
87945,0.10782821
87946,0
87947,0
87948,0
87949,0
87950,1.022874185
87951,0
87952,
87953,0.26645839
87954,1.885521245
87955,0
87956,
87957,inf
87958,0
87959,0
87960,2.257764764
87961,0.330773384
87962,0
87963,2.90214505
87964,4.585905268
87965,0.873492936
87966,0
87967,
87968,2.488143607
87969,0.285452866
87970,0
87971,1.06692536
87972,0
87973,0.840017271
87974,0
87975,0
87976,0
87977,0
87978,0
87979,0
87980,0
87981,0
87982,2.60340888
87983,0
87984,0.162801309
87985,6.834290186
87986,0
87987,0.299283759
87988,0
87989,2.141948624
87990,0
87991,0
87992,0
87993,0
87994,0.448870803
87995,0
87996,0.432120167
87997,0
87998,0.11136333
87999,0
88000,0.434542622
88001,0
88002,2.513468535
88003,2.101867728
88004,inf
88005,0
88006,1.958507773
88007,
88008,18.91482338
88009,0
88010,0
88011,0
88012,0
88013,0
88014,0
88015,0.764213622
88016,0
88017,1.214256571
88018,1.916445106
88019,
88020,2.080404586
88021,inf
88022,
88023,0
88024,0
88025,0.108740927
88026,11.73946767
88027,inf
88028,0
88029,14.81143427
88030,0
88031,0
88032,0.633991299
88033,0
88034,1.14472949
88035,0.944262705
88036,
88037,0
88038,1.15638967
88039,0
88040,0
88041,0
88042,0
88043,1.204975474
88044,0
88045,0
88046,0.508275563
88047,0.741305681
88048,
88049,inf
88050,0
88051,0.151258585
88052,1.605794879
88053,0.493936116
88054,0
88055,0
88056,2.45917112
88057,1.950129102
88058,0
88059,1.905226283
88060,inf
88061,
88062,0
88063,0
88064,0
88065,0.573040843
88066,0
88067,2.73863495
88068,0
88069,
88070,0
88071,
88072,0
88073,0
88074,0
88075,0
88076,0.552455761
88077,0.517728111
88078,
88079,0.550264083
88080,1.141467034
88081,inf
88082,0
88083,0
88084,
88085,0
88086,0
88087,
88088,
88089,0.172816423
88090,inf
88091,inf
88092,0
88093,
88094,0.530354818
88095,
88096,0
88097,0
88098,0.06442881
88099,0
88100,0.49253093
88101,3.478836935
88102,1.123703063
88103,inf
88104,0
88105,0
88106,0
88107,0
88108,0
88109,0.313514632
88110,0
88111,0
88112,0.903362959
88113,1.280118493
88114,0
88115,4.427247832
88116,2.13239392
88117,0
88118,0
88119,0.964836033
88120,0
88121,0
88122,0.225931351
88123,0
88124,0.232981751
88125,2.311390694
88126,inf
88127,0
88128,0.118840473
88129,3.858826622
88130,0
88131,0
88132,0
88133,1.560883889
88134,0.256472901
88135,8.551887114
88136,
88137,0
88138,inf
88139,0
88140,0
88141,0
88142,0
88143,1.552359248
88144,0.705155873
88145,0
88146,
88147,0
88148,1.080270325
88149,0
88150,1.191371365
88151,0
88152,0
88153,0
88154,
88155,0
88156,0
88157,0
88158,0
88159,inf
88160,4.497766966
88161,0
88162,0
88163,0
88164,0
88165,0
88166,1.348156052
88167,0
88168,0.164423603
88169,0
88170,0
88171,0
88172,0
88173,0
88174,2.479201071
88175,0
88176,
88177,0.080932448
88178,0.18674041
88179,0
88180,0
88181,0
88182,0
88183,0
88184,0
88185,
88186,6.03572245
88187,0.959643743
88188,0
88189,0
88190,0
88191,0
88192,0
88193,0
88194,1.780807586
88195,1.216868695
88196,
88197,0
88198,inf
88199,1.355608212
88200,
88201,0
88202,0
88203,0
88204,0.642396197
88205,0
88206,0
88207,0
88208,0
88209,0
88210,0
88211,inf
88212,0
88213,
88214,0.796240613
88215,0
88216,0.680057107
88217,0
88218,0
88219,4.651752341
88220,0
88221,0
88222,0
88223,3.027934255
88224,0
88225,0.907253395
88226,0.280916653
88227,0
88228,0
88229,2.365236773
88230,0
88231,0.611326174
88232,
88233,0.376247866
88234,0
88235,0
88236,0
88237,0.737381202
88238,0
88239,0.515879331
88240,0.14171514
88241,0.328631179
88242,
88243,2.128780718
88244,0
88245,0
88246,0
88247,8.199632048
88248,3.650715191
88249,0
88250,
88251,
88252,0
88253,0.244498299
88254,1.112132978
88255,0
88256,0
88257,0
88258,0
88259,0
88260,0.146247855
88261,3.582794947
88262,9.818886632
88263,0
88264,0
88265,0
88266,0
88267,0
88268,0
88269,0
88270,0
88271,0
88272,30.3486149
88273,0.323649847
88274,0
88275,inf
88276,
88277,0
88278,0
88279,0
88280,0
88281,
88282,0
88283,0
88284,0
88285,1.092382753
88286,0.244501361
88287,0
88288,0.258328727
88289,0
88290,6.134858895
88291,0
88292,7.189092699
88293,0
88294,0
88295,0
88296,0.707536105
88297,4.935138874
88298,0
88299,0
88300,0
88301,0
88302,0
88303,0
88304,0
88305,3.504161754
88306,0.491025025
88307,0
88308,0
88309,0
88310,0
88311,1.227793858
88312,0
88313,4.939701986
88314,0
88315,0
88316,0
88317,0
88318,0
88319,
88320,0
88321,0
88322,9.180264269
88323,0
88324,0.294273002
88325,0
88326,0.130082717
88327,0
88328,0
88329,
88330,0
88331,1.799111939
88332,
88333,0
88334,0
88335,0.684450029
88336,0
88337,0
88338,0.828595066
88339,0
88340,0
88341,0
88342,0
88343,0
88344,0
88345,
88346,3.583568767
88347,0
88348,
88349,0
88350,0.63618665
88351,0
88352,0
88353,0
88354,
88355,1.126205595
88356,0
88357,0
88358,2.831583222
88359,0
88360,0
88361,0
88362,1.373011508
88363,0
88364,
88365,0
88366,0
88367,
88368,
88369,0
88370,inf
88371,0.130526964
88372,0.278055018
88373,0
88374,0
88375,0
88376,0.705227245
88377,0
88378,0
88379,0
88380,0
88381,2.015738375
88382,0
88383,0
88384,0
88385,1.078584451
88386,
88387,0.252936074
88388,0
88389,3.045936936
88390,0
88391,0
88392,0
88393,0
88394,0
88395,6.924903815
88396,0
88397,1.523726372
88398,0
88399,7.316849699
88400,0.221632546
88401,0.621968676
88402,
88403,1.57282553
88404,0
88405,0
88406,0
88407,0.772998815
88408,1.563545993
88409,0
88410,0
88411,0
88412,0
88413,0
88414,0.129892485
88415,0
88416,0
88417,0
88418,0
88419,0.074379882
88420,0
88421,0
88422,0.448156963
88423,0.091107493
88424,0.445871329
88425,0
88426,0.751927714
88427,0
88428,0.487593622
88429,0
88430,0
88431,0
88432,
88433,inf
88434,0.812846314
88435,0
88436,0
88437,0
88438,0.263588204
88439,0
88440,
88441,0
88442,0
88443,1.084541325
88444,0
88445,0
88446,0
88447,1.011802618
88448,38.32187059
88449,0
88450,4.335869077
88451,0
88452,0.323480074
88453,6.253111563
88454,0
88455,inf
88456,0
88457,0
88458,0
88459,0.519277354
88460,0
88461,0
88462,2.941792548
88463,0
88464,0
88465,0
88466,inf
88467,0
88468,inf
88469,2.420891776
88470,0
88471,0.817499009
88472,0
88473,0
88474,0
88475,0
88476,0.199986027
88477,inf
88478,1.101518731
88479,inf
88480,inf
88481,
88482,0
88483,
88484,0.356847067
88485,1.672378866
88486,3.669460351
88487,0
88488,
88489,2.778025183
88490,0
88491,0
88492,inf
88493,0.595546117
88494,0
88495,
88496,1.787478955
88497,4.613757346
88498,1.216237835
88499,3.018285803
88500,0.695497412
88501,1.078366365
88502,0
88503,0
88504,0.743259244
88505,0
88506,0
88507,0
88508,1.559232972
88509,0.066508447
88510,0
88511,0
88512,0.05821431
88513,
88514,0
88515,1.566250183
88516,4.587815268
88517,0
88518,8.827995413
88519,0
88520,0
88521,
88522,0
88523,1.371283255
88524,0
88525,0
88526,0.26872864
88527,0
88528,0
88529,0.1104394
88530,0
88531,0
88532,0.286882629
88533,
88534,0.142378737
88535,0
88536,0
88537,0.988217263
88538,
88539,0.062232883
88540,0
88541,0
88542,0
88543,0
88544,inf
88545,0
88546,0.574719083
88547,0.012804253
88548,0.228811957
88549,0
88550,0
88551,0.29537739
88552,0
88553,0
88554,0
88555,0
88556,0
88557,
88558,0
88559,0
88560,0
88561,inf
88562,
88563,0
88564,3.125594502
88565,0
88566,0
88567,0
88568,0
88569,0
88570,0.129777568
88571,0.201137646
88572,0
88573,0
88574,0
88575,0
88576,8.983111738
88577,
88578,0
88579,0
88580,0
88581,inf
88582,0
88583,0
88584,1.247876504
88585,0.268174687
88586,
88587,0.060559998
88588,1.856645749
88589,1.382711461
88590,0.145178929
88591,0
88592,0
88593,0
88594,0.427498973
88595,0.308566743
88596,0
88597,0
88598,0
88599,0
88600,7.301485791
88601,0.08036682
88602,0
88603,0
88604,
88605,0
88606,0
88607,0.180175861
88608,0.283649398
88609,1.748131245
88610,0
88611,0.394631726
88612,0.344508755
88613,0.805208866
88614,
88615,0
88616,0
88617,3.291739129
88618,0
88619,1.336351202
88620,0
88621,27.7191967
88622,0
88623,1.444907787
88624,0
88625,0
88626,0.691989762
88627,0
88628,0
88629,
88630,0.441040523
88631,
88632,0
88633,0
88634,2.906885362
88635,0
88636,1.58940682
88637,0
88638,0
88639,
88640,0
88641,0.16434402
88642,0.154695449
88643,0
88644,0.96217164
88645,inf
88646,0
88647,0
88648,0
88649,0.476201442
