,click_model
79713,0
79714,3.666666667
79715,0.75
79716,3.2
79717,0
79718,0.5
79719,0
79720,
79721,0
79722,inf
79723,
79724,1
79725,0
79726,1.733333333
79727,0
79728,0.090909091
79729,0
79730,0.25
79731,0
79732,0.75
79733,0
79734,0
79735,0
79736,inf
79737,0
79738,0
79739,1.25
79740,0
79741,0
79742,0.555555556
79743,0
79744,0.083333333
79745,1.5
79746,0
79747,0
79748,0
79749,0.272727273
79750,0
79751,0
79752,0
79753,
79754,2
79755,0
79756,0.857142857
79757,0
79758,0
79759,0.033333333
79760,0
79761,0.166666667
79762,inf
79763,
79764,1.222222222
79765,0
79766,0
79767,0.076923077
79768,0.7
79769,1.75
79770,0
79771,0
79772,0
79773,0
79774,
79775,0
79776,0
79777,0
79778,0.5
79779,0
79780,0
79781,1
79782,0
79783,0
79784,0.3
79785,1.111111111
79786,0
79787,0
79788,
79789,0
79790,0
79791,0
79792,0
79793,2.666666667
79794,0
79795,0.5
79796,
79797,0
79798,0
79799,0
79800,0
79801,0
79802,0
79803,0.75
79804,0.105263158
79805,1
79806,0.5
79807,0
79808,0
79809,3.666666667
79810,
79811,0
79812,inf
79813,0
79814,0
79815,0.058823529
79816,1.5
79817,0
79818,0
79819,0
79820,
79821,0
79822,0.125
79823,0
79824,inf
79825,0
79826,0
79827,0
79828,1.2
79829,0
79830,0
79831,0
79832,0.75
79833,
79834,0
79835,0
79836,0
79837,0
79838,0
79839,0
79840,0
79841,
79842,0
79843,2.166666667
79844,0
79845,0.2
79846,0
79847,0
79848,0
79849,inf
79850,0
79851,0.285714286
79852,0
79853,0.555555556
79854,0.142857143
79855,inf
79856,inf
79857,0
79858,0
79859,0.428571429
79860,0.043478261
79861,0
79862,0
79863,0.166666667
79864,0
79865,0
79866,0
79867,0
79868,2
79869,0
79870,0
79871,5.2
79872,0.0625
79873,3.333333333
79874,0
79875,0.285714286
79876,
79877,0.25
79878,0
79879,
79880,0
79881,0.363636364
79882,0
79883,0
79884,0.428571429
79885,4.2
79886,
79887,0
79888,0
79889,0.5
79890,0.2
79891,3
79892,0.090909091
79893,0.5
79894,1
79895,0
79896,inf
79897,0
79898,5
79899,0.194444444
79900,0.2
79901,0
79902,inf
79903,0
79904,1
79905,0
79906,0
79907,0
79908,6.4375
79909,0.333333333
79910,0
79911,2
79912,0
79913,0
79914,0
79915,inf
79916,0.333333333
79917,0.166666667
79918,0
79919,0
79920,0.333333333
79921,0
79922,0
79923,0
79924,0
79925,0.055555556
79926,1.285714286
79927,0.166666667
79928,
79929,0
79930,2.416666667
79931,0
79932,0
79933,0.121212121
79934,0.15
79935,0.125
79936,inf
79937,1
79938,0
79939,0
79940,0
79941,0
79942,2.666666667
79943,
79944,0.2
79945,2
79946,1.5
79947,0
79948,0
79949,1
79950,0
79951,0
79952,
79953,0
79954,0.307692308
79955,0
79956,0
79957,0
79958,0
79959,0
79960,0
79961,0
79962,0.636363636
79963,0
79964,0
79965,0.5
79966,0
79967,0
79968,0
79969,0.25
79970,inf
79971,0
79972,1.666666667
79973,0
79974,
79975,0
79976,0
79977,0
79978,0
79979,0.038461538
79980,inf
79981,0
79982,0
79983,
79984,inf
79985,0
79986,0
79987,0
79988,
79989,0
79990,0
79991,0.25
79992,0.5
79993,0
79994,0.5
79995,0.25
79996,8
79997,0
79998,inf
79999,0.166666667
80000,0
80001,3
80002,0
80003,0
80004,0
80005,
80006,
80007,0
80008,0
80009,0
80010,0.111111111
80011,0
80012,0.9
80013,0
80014,1.2
80015,0
80016,0.090909091
80017,0
80018,0.4
80019,0
80020,0
80021,0.347826087
80022,0
80023,0
80024,0
80025,0
80026,0.333333333
80027,0
80028,0.142857143
80029,0.285714286
80030,1.5
80031,inf
80032,0
80033,0
80034,0.25
80035,0
80036,0.666666667
80037,0
80038,0
80039,0
80040,1.333333333
80041,2
80042,14
80043,0
80044,0
80045,0
80046,0
80047,0
80048,1
80049,0
80050,0
80051,0
80052,0
80053,0
80054,0
80055,0
80056,0.25
80057,0
80058,0.2
80059,1.4
80060,0
80061,0
80062,0.076923077
80063,0
80064,0
80065,0
80066,0
80067,0
80068,0
80069,0
80070,0
80071,1
80072,0.285714286
80073,0
80074,0
80075,
80076,0
80077,0
80078,0
80079,0
80080,0
80081,0
80082,0
80083,0
80084,0
80085,0
80086,0
80087,3
80088,0.025
80089,inf
80090,0
80091,0
80092,0.25
80093,0
80094,
80095,0
80096,0
80097,0
80098,0.058823529
80099,inf
80100,3
80101,0
80102,
80103,0.166666667
80104,
80105,0.111111111
80106,0
80107,0
80108,0.1
80109,1
80110,0
80111,0
80112,0
80113,0
80114,0.076923077
80115,inf
80116,1
80117,0
80118,0
80119,0
80120,0
80121,0
80122,0
80123,0.25
80124,0
80125,5.5
80126,4
80127,0.047619048
80128,0
80129,0.111111111
80130,0
80131,0
80132,
80133,0.076923077
80134,0
80135,0
80136,7
80137,1.8
80138,inf
80139,1
80140,0
80141,0.034482759
80142,0
80143,0
80144,0
80145,0
80146,
80147,1.4
80148,
80149,1.5
80150,0
80151,0
80152,0
80153,inf
80154,1.375
80155,10
80156,0.857142857
80157,0
80158,0
80159,0
80160,0
80161,0.25
80162,0
80163,0
80164,0.181818182
80165,0
80166,0
80167,1.5
80168,0.038461538
80169,0
80170,0.25
80171,0
80172,0
80173,1
80174,0.5
80175,0
80176,0
80177,0
80178,0.255813953
80179,0
80180,0
80181,0
80182,0.272727273
80183,0
80184,0
80185,0.228571429
80186,0
80187,1.666666667
80188,0
80189,inf
80190,0
80191,0
80192,0.347826087
80193,0.285714286
80194,20
80195,0.08
80196,1
80197,2
80198,0.038461538
80199,0
80200,0
80201,0
80202,0.25
80203,0.25
80204,6
80205,0.5
80206,2
80207,
80208,
80209,
80210,0
80211,0
80212,0
80213,0.6
80214,inf
80215,0
80216,0
80217,0
80218,inf
80219,0.142857143
80220,0
80221,0
80222,0
80223,0.666666667
80224,0
80225,0.125
80226,0
80227,
80228,0
80229,0
80230,0
80231,0.2
80232,0
80233,0
80234,0
80235,0
80236,0.045454545
80237,0
80238,0
80239,0.142857143
80240,inf
80241,
80242,inf
80243,0
80244,0.5
80245,0
80246,1.833333333
80247,0
80248,0.074074074
80249,
80250,0.666666667
80251,0.2
80252,0
80253,0
80254,0
80255,0.083333333
80256,0
80257,0
80258,0
80259,2
80260,
80261,0
80262,0
80263,0
80264,0.25
80265,9
80266,0
80267,0
80268,0.571428571
80269,0.4
80270,0
80271,0
80272,3.5
80273,0
80274,1
80275,inf
80276,
80277,0.058823529
80278,0
80279,0
80280,0
80281,inf
80282,0
80283,
80284,0
80285,0
80286,0
80287,0
80288,0
80289,inf
80290,0
80291,0
80292,0.038461538
80293,1
80294,0.6
80295,4
80296,0
80297,6
80298,0
80299,0
80300,1.25
80301,0
80302,0
80303,
80304,0.066666667
80305,inf
80306,1
80307,0
80308,0
80309,0
80310,0
80311,0
80312,2.333333333
80313,0
80314,0.034482759
80315,0
80316,0
80317,1
80318,0
80319,0.034482759
80320,0.416666667
80321,0.5
80322,0.5
80323,0
80324,0
80325,0
80326,0
80327,0.2
80328,0.5
80329,0
80330,
80331,1
80332,1.8
80333,0
80334,0
80335,3.75
80336,0.04
80337,0.055555556
80338,13.5
80339,0
80340,0
80341,0
80342,0
80343,3.4
80344,0.333333333
80345,1
80346,0
80347,0.5
80348,0
80349,0
80350,0
80351,0
80352,0
80353,0.428571429
80354,0.285714286
80355,0
80356,0.5
80357,0
80358,0.033333333
80359,0
80360,0
80361,0
80362,0
80363,0
80364,2.666666667
80365,0
80366,0
80367,0
80368,
80369,0
80370,
80371,0
80372,0
80373,0
80374,0
80375,0
80376,inf
80377,0
80378,0
80379,
80380,0
80381,0
80382,0
80383,0
80384,0
80385,0.125
80386,0
80387,0
80388,0
80389,2.666666667
80390,0
80391,0
80392,0
80393,0
80394,0
80395,0
80396,0.590909091
80397,0
80398,2.666666667
80399,0
80400,0
80401,
80402,0
80403,0
80404,0
80405,0
80406,0.875
80407,0.391304348
80408,0
80409,1
80410,0
80411,0
80412,0
80413,0.333333333
80414,0.076923077
80415,
80416,0.666666667
80417,0
80418,0
80419,0
80420,0
80421,2
80422,0
80423,0
80424,0
80425,0
80426,0
80427,
80428,0
80429,0
80430,0
80431,0
80432,0.625
80433,0
80434,inf
80435,0.333333333
80436,0.307692308
80437,0.333333333
80438,0
80439,0
80440,0
80441,0.142857143
80442,0
80443,0.571428571
80444,
80445,8.5
80446,0.25
80447,0.055555556
80448,1
80449,0.05
80450,0
80451,inf
80452,0.04
80453,1
80454,3
80455,
80456,3
80457,0.25
80458,
80459,0.333333333
80460,0
80461,inf
80462,1.714285714
80463,0
80464,
80465,0
80466,0
80467,0.428571429
80468,0
80469,0
80470,0
80471,0
80472,0.666666667
80473,0
80474,1.25
80475,0
80476,4.25
80477,0
80478,inf
80479,0
80480,0
80481,0
80482,0.285714286
80483,inf
80484,0.043478261
80485,0.2
80486,0
80487,1
80488,0
80489,0.037037037
80490,0
80491,3
80492,inf
80493,
80494,0
80495,0
80496,0
80497,
80498,0
80499,0
80500,0.033333333
80501,0.166666667
80502,0
80503,0
80504,0
80505,0
80506,0
80507,0
80508,0.5
80509,0
80510,0.142857143
80511,0.461538462
80512,0
80513,
80514,1.555555556
80515,0
80516,0
80517,0
80518,0
80519,0
80520,0
80521,0
80522,0
80523,
80524,0
80525,0
80526,1.5
80527,0.1875
80528,0
80529,0.545454545
80530,0.5
80531,0
80532,0
80533,
80534,0.105263158
80535,0
80536,0
80537,
80538,0
80539,0
80540,0.466666667
80541,0
80542,0
80543,0
80544,0
80545,1
80546,1.375
80547,0
80548,inf
80549,0
80550,0
80551,
80552,0
80553,0
80554,0.210526316
80555,0
80556,0
80557,1.727272727
80558,2
80559,0
80560,0
80561,0
80562,0
80563,0
80564,0.181818182
80565,0
80566,0
80567,0
80568,inf
80569,0
80570,0
80571,
80572,0.037037037
80573,0
80574,0
80575,
80576,0
80577,
80578,0
80579,0
80580,0
80581,0
80582,0.5
80583,0.2
80584,0
80585,0
80586,0
80587,0
80588,0
80589,1.5
80590,0
80591,inf
80592,0.333333333
80593,0
80594,0
80595,0
80596,0.076923077
80597,0
80598,
80599,
80600,0
80601,0.4
80602,0
80603,9
80604,0
80605,0
80606,0
80607,0.5
80608,0
80609,0.705882353
80610,0
80611,0
80612,0
80613,0
80614,0
80615,2
80616,
80617,1.555555556
80618,1.428571429
80619,0
80620,0
80621,1.142857143
80622,
80623,0.5
80624,2.5
80625,0
80626,4.4
80627,inf
80628,0.125
80629,0
80630,inf
80631,0
80632,0
80633,0
80634,3.833333333
80635,0
80636,0
80637,0
80638,1
80639,0.142857143
80640,0
80641,
80642,inf
80643,0.089285714
80644,0
80645,0
80646,
80647,0
80648,1
80649,0
80650,0
80651,0
80652,0.5
80653,0
80654,0
80655,0
80656,6
80657,0.1
80658,0
80659,0
80660,0
80661,0
80662,2.666666667
80663,0
80664,0
80665,0
80666,0
80667,0
80668,0
80669,4
80670,0
80671,0
80672,0
80673,0.090909091
80674,0
80675,0.285714286
80676,0
80677,0
80678,0
80679,0.5
80680,0
80681,0.666666667
80682,0
80683,0.25
80684,0
80685,0
80686,0
80687,0
80688,0
80689,
80690,0
80691,0
80692,0.142857143
80693,0
80694,0
80695,0
80696,0
80697,3
80698,0.090909091
80699,0
80700,0.6
80701,0
80702,0
80703,0.03125
80704,0
80705,0
80706,0.111111111
80707,0.833333333
80708,1
80709,
80710,0
80711,
80712,0
80713,2.727272727
80714,0
80715,0
80716,
80717,0
80718,0
80719,0.5
80720,0.333333333
80721,0
80722,0
80723,0
80724,0.666666667
80725,inf
80726,0.148148148
80727,0
80728,0
80729,0.033333333
80730,0
80731,0
80732,0
80733,1
80734,
80735,0
80736,0.125
80737,2
80738,0
80739,0
80740,12
80741,0
80742,4
80743,0
80744,0.117647059
80745,0
80746,0
80747,0
80748,0.142857143
80749,0.25
80750,
80751,0
80752,0
80753,0.375
80754,0.666666667
80755,
80756,inf
80757,1.166666667
80758,0.03030303
80759,0.033333333
80760,0
80761,0
80762,1
80763,0.04
80764,9
80765,0
80766,0.6
80767,0
80768,0
80769,0
80770,0
80771,0
80772,0
80773,
80774,0
80775,0
80776,
80777,0
80778,0.222222222
80779,0
80780,0
80781,0
80782,0.083333333
80783,
80784,0.5
80785,0
80786,0
80787,0
80788,0
80789,0.064516129
80790,0
80791,
80792,0
80793,0.333333333
80794,0
80795,0.272727273
80796,0.25
80797,0
80798,0
80799,0.4
80800,8
80801,0.058823529
80802,0
80803,1.285714286
80804,0
80805,0
80806,0
80807,0.052631579
80808,0
80809,0
80810,0.666666667
80811,0
80812,0
80813,0
80814,0
80815,0
80816,0.5
80817,0
80818,0
80819,0
80820,1.5
80821,1.357142857
80822,inf
80823,0
80824,0
80825,0
80826,0.8
80827,0
80828,0.027027027
80829,0.428571429
80830,0
80831,1.5
80832,0
80833,0
80834,0
80835,0
80836,0.055555556
80837,0
80838,0
80839,2
80840,0.5
80841,0
80842,0
80843,0.058823529
80844,0
80845,0
80846,0
80847,0
80848,0.75
80849,0
80850,
80851,0
80852,2.5
80853,0.025641026
80854,0
80855,0.421052632
80856,0
80857,0
80858,0
80859,0.666666667
80860,0
80861,0
80862,0
80863,0.1
80864,0
80865,
80866,0
80867,0
80868,0
80869,0
80870,0
80871,
80872,inf
80873,0
80874,0.222222222
80875,1
80876,0
80877,inf
80878,0
80879,0
80880,0
80881,0
80882,inf
80883,0
80884,1.5
80885,0.6
80886,0.032258065
80887,0
80888,0.571428571
80889,0.333333333
80890,0
80891,0
80892,2
80893,0
80894,0
80895,0.333333333
80896,3.142857143
80897,2
80898,
80899,0
80900,0
80901,
80902,0
80903,0.4375
80904,0.055555556
80905,5.666666667
80906,0
80907,0.058823529
80908,0
80909,0.3
80910,0
80911,0.454545455
80912,
80913,
80914,0
80915,1.5
80916,2
80917,0
80918,0.333333333
80919,0
80920,0.5
80921,0
80922,0.25
80923,0
80924,0
80925,0
80926,0
80927,
80928,0
80929,0
80930,0.071428571
80931,0
80932,0
80933,0.5
80934,0
80935,0
80936,inf
80937,0.058823529
80938,0.2
80939,0
80940,0
80941,0
80942,0
80943,0
80944,inf
80945,0.125
80946,
80947,0
80948,0
80949,0.230769231
80950,1
80951,0.571428571
80952,1.7
80953,0
80954,0
80955,0.375
80956,0
80957,0
80958,1.5
80959,0
80960,0
80961,0
80962,0.027777778
80963,0
80964,
80965,0.083333333
80966,0.375
80967,
80968,4.272727273
80969,0
80970,0.090909091
80971,0.076923077
80972,0
80973,0
80974,
80975,
80976,0
80977,0
80978,0
80979,0.090909091
80980,0
80981,0
80982,0
80983,2.25
80984,0
80985,0
80986,0.166666667
80987,
80988,0
80989,0
80990,0
80991,0
80992,0.142857143
80993,0.111111111
80994,1
80995,0
80996,
80997,0.071428571
80998,0.375
80999,0
81000,0
81001,0
81002,0
81003,0
81004,0.4
81005,0.166666667
81006,0.75
81007,0
81008,0
81009,0.25
81010,1.3
81011,2
81012,0.333333333
81013,0
81014,0.333333333
81015,inf
81016,1.333333333
81017,0
81018,0
81019,
81020,13
81021,0
81022,0
81023,0
81024,0
81025,0
81026,0
81027,0
81028,0
81029,0
81030,0
81031,0.186046512
81032,1.277777778
81033,0
81034,2
81035,0.181818182
81036,0
81037,0
81038,0
81039,0
81040,0
81041,0
81042,0.066666667
81043,
81044,0.2
81045,0
81046,
81047,0.666666667
81048,0.25
81049,
81050,0.266666667
81051,0
81052,0.25
81053,1.1
81054,0
81055,0
81056,0
81057,0
81058,
81059,0
81060,0
81061,1.5
81062,inf
81063,1
81064,0.2
81065,0
81066,0
81067,0
81068,inf
81069,0.029411765
81070,0
81071,0
81072,0
81073,1.333333333
81074,0
81075,0
81076,0.181818182
81077,1.333333333
81078,0
81079,10
81080,0.6875
81081,0
81082,0.25
81083,0
81084,0.333333333
81085,0
81086,
81087,inf
81088,0
81089,0
81090,0
81091,0
81092,0
81093,1
81094,0.5
81095,0
81096,0
81097,0.230769231
81098,0
81099,0
81100,
81101,0
81102,0
81103,
81104,0
81105,0.375
81106,0.333333333
81107,0
81108,0
81109,0
81110,0.222222222
81111,0
81112,0
81113,0
81114,0
81115,0.5
81116,0
81117,0
81118,0
81119,inf
81120,0
81121,0.5
81122,0
81123,0
81124,0
81125,0
81126,inf
81127,4.5
81128,0
81129,0
81130,0.1
81131,0.666666667
81132,0
81133,0.166666667
81134,
81135,0
81136,0.142857143
81137,0
81138,0
81139,0
81140,0.125
81141,0
81142,1
81143,3
81144,0
81145,0
81146,inf
81147,0
81148,0
81149,0.115384615
81150,1.5
81151,
81152,6
81153,0
81154,4.5
81155,0.04
81156,0.3
81157,0.666666667
81158,5
81159,0
81160,0
81161,2
81162,
81163,inf
81164,0
81165,7
81166,0.230769231
81167,0
81168,0
81169,0
81170,0
81171,0
81172,0.5
81173,0
81174,0
81175,0
81176,0
81177,0
81178,1
81179,1
81180,0.166666667
81181,3
81182,0
81183,0
81184,0
81185,0
81186,0.021505376
81187,0
81188,0
81189,0
81190,0
81191,0
81192,0
81193,0.2
81194,inf
81195,0
81196,0
81197,0.571428571
81198,0
81199,0
81200,0
81201,0
81202,inf
81203,0.115384615
81204,0
81205,0
81206,0
81207,0
81208,0.294117647
81209,0
81210,0
81211,0.153846154
81212,
81213,0
81214,0
81215,0.769230769
81216,0
81217,
81218,0
81219,0
81220,0
81221,0
81222,0
81223,0
81224,1
81225,0.05
81226,0
81227,0.038461538
81228,1.333333333
81229,0
81230,0.057142857
81231,0
81232,0.064516129
81233,0
81234,0
81235,2
81236,0
81237,1
81238,0
81239,inf
81240,0
81241,0.357142857
81242,0
81243,1.111111111
81244,0
81245,
81246,0
81247,inf
81248,0
81249,0
81250,0
81251,0
81252,0
81253,0.5
81254,0
81255,8
81256,0
81257,0
81258,0
81259,inf
81260,0
81261,0
81262,0.333333333
81263,0.25
81264,0
81265,0
81266,9
81267,0.111111111
81268,3.25
81269,0
81270,0
81271,0
81272,inf
81273,3.25
81274,0
81275,0.142857143
81276,0
81277,0
81278,2.75
81279,0.333333333
81280,0
81281,0
81282,0
81283,inf
81284,0
81285,0.285714286
81286,0.071428571
81287,0
81288,0
81289,0
81290,1
81291,
81292,inf
81293,0
81294,0.666666667
81295,0
81296,0
81297,0.071428571
81298,0.4
81299,0
81300,0
81301,inf
81302,0.5
81303,0
81304,0
81305,0
81306,0.166666667
81307,3
81308,
81309,1.333333333
81310,
81311,0
81312,0
81313,0
81314,2
81315,0
81316,0
81317,0
81318,0
81319,0
81320,0
81321,0
81322,0
81323,0
81324,0
81325,0
81326,inf
81327,0
81328,1.333333333
81329,0
81330,inf
81331,0
81332,0
81333,0
81334,0
81335,1
81336,0
81337,0
81338,0
81339,
81340,0
81341,0.25
81342,0
81343,0
81344,
81345,0.333333333
81346,
81347,0
81348,0
81349,0.076923077
81350,0
81351,0
81352,
81353,2.9
81354,0
81355,0.5
81356,0
81357,0.0625
81358,0
81359,0
81360,0.4
81361,0
81362,0
81363,0
81364,0
81365,inf
81366,0
81367,0
81368,1.25
81369,0.4
81370,inf
81371,inf
81372,0
81373,0
81374,0
81375,
81376,
81377,0
81378,0.035714286
81379,0
81380,0
81381,0
81382,0
81383,0.6
81384,0.5
81385,0
81386,0
81387,0.19047619
81388,
81389,0
81390,0
81391,inf
81392,0.086956522
81393,0
81394,0.111111111
81395,0.058823529
81396,
81397,1.2
81398,0
81399,0.142857143
81400,0.125
81401,0
81402,0
81403,0
81404,0
81405,1
81406,0.272727273
81407,0
81408,0.625
81409,0
81410,6
81411,0
81412,0
81413,0.272727273
81414,1.066666667
81415,
81416,0
81417,0
81418,
81419,0.065217391
81420,0.666666667
81421,0.052631579
81422,0
81423,0.142857143
81424,0
81425,0
81426,0
81427,0
81428,0
81429,4.5
81430,1.333333333
81431,0
81432,0.6
81433,0
81434,4.5
81435,0.285714286
81436,0.2
81437,
81438,0
81439,0
81440,0
81441,0
81442,0
81443,0
81444,0
81445,0
81446,0
81447,0
81448,0
81449,0.041666667
81450,0
81451,0.428571429
81452,0
81453,inf
81454,
81455,0.2
81456,2
81457,0
81458,0
81459,0
81460,0
81461,0
81462,0.125
81463,0
81464,0.2
81465,4.363636364
81466,inf
81467,0.111111111
81468,0.5
81469,0.214285714
81470,0
81471,0
81472,0.4
81473,0.222222222
81474,0
81475,0
81476,0
81477,0
81478,0.333333333
81479,0
81480,0.727272727
81481,0
81482,0.333333333
81483,0
81484,
81485,14
81486,0.875
81487,0
81488,0
81489,0
81490,0
81491,0.2
81492,0
81493,0
81494,0
81495,
81496,0
81497,0
81498,0
81499,0
81500,0
81501,
81502,0.214285714
81503,0
81504,0
81505,0
81506,0
81507,0
81508,0
81509,0
81510,1.2
81511,0
81512,0
81513,0
81514,
81515,0
81516,0.75
81517,0
81518,0.2
81519,5
81520,0
81521,0.25
81522,0.4
81523,0
81524,0
81525,inf
81526,0.023255814
81527,0
81528,0
81529,0.111111111
81530,0
81531,0.625
81532,inf
81533,0
81534,0
81535,0
81536,0
81537,0
81538,0
81539,0.05
81540,1.2
81541,
81542,0.058823529
81543,0
81544,
81545,
81546,0
81547,0
81548,0
81549,0
81550,0.111111111
81551,0
81552,8
81553,3.5
81554,
81555,0
81556,1
81557,
81558,0
81559,0
81560,0.111111111
81561,0
81562,0.75
81563,0
81564,0
81565,0
81566,0.052631579
81567,0
81568,
81569,0
81570,0.363636364
81571,1
81572,0
81573,1
81574,1.333333333
81575,
81576,0
81577,1.5
81578,3.25
81579,0
81580,1
81581,0
81582,0
81583,0
81584,0
81585,0
81586,0
81587,
81588,0
81589,0.166666667
81590,1.25
81591,0
81592,0.115384615
81593,
81594,0
81595,0.25
81596,0
81597,0
81598,0.06122449
81599,
81600,0
81601,1.214285714
81602,inf
81603,0
81604,3
81605,0.285714286
81606,0
81607,0
81608,0
81609,0.533333333
81610,0.066666667
81611,0
81612,0
81613,0
81614,0
81615,0.076923077
81616,0
81617,0
81618,0
81619,
81620,0
81621,0
81622,0
81623,0
81624,0
81625,0.75
81626,0.666666667
81627,0
81628,0
81629,0
81630,2.333333333
81631,1.25
81632,0.571428571
81633,1
81634,0.375
81635,0
81636,0
81637,7.333333333
81638,0.125
81639,0
81640,0.0625
81641,1
81642,0
81643,0
81644,0.111111111
81645,0
81646,0
81647,0
81648,0
81649,0
81650,0
81651,
81652,0.571428571
81653,0
81654,0
81655,0
81656,0.333333333
81657,0
81658,
81659,1.428571429
81660,0.375
81661,0
81662,
81663,0
81664,inf
81665,0
81666,0.166666667
81667,0
81668,5.5
81669,0
81670,0.714285714
81671,0.333333333
81672,0.6
81673,0
81674,0.333333333
81675,0.4
81676,0
81677,0
81678,0
81679,0
81680,3.333333333
81681,3.25
81682,0.428571429
81683,0.142857143
81684,0
81685,0
81686,0
81687,0
81688,0
81689,0
81690,0.166666667
81691,0
81692,0
81693,0
81694,0
81695,0
81696,0
81697,0
81698,inf
81699,0
81700,0
81701,1
81702,0.058823529
81703,0
81704,0.666666667
81705,0
81706,0
81707,0
81708,0
81709,0
81710,0.5
81711,2.333333333
81712,0.342105263
81713,0
81714,0.25
81715,0
81716,0
81717,0.375
81718,2.6
81719,0
81720,0
81721,0
81722,0.25
81723,0
81724,2.5
81725,0
81726,0
81727,0
81728,0
81729,0
81730,0
81731,0
81732,0
81733,0.866666667
81734,0
81735,0.727272727
81736,0
81737,0.05
81738,0
81739,0
81740,0.117647059
81741,
81742,7
81743,0
81744,0
81745,0
81746,1.2
81747,0.375
81748,0
81749,0
81750,0.142857143
81751,0
81752,0
81753,0
81754,0
81755,0
81756,0
81757,1.75
81758,1
81759,0.166666667
81760,0
81761,0.0625
81762,0.714285714
81763,0
81764,0
81765,0
81766,0.055555556
81767,0.03125
81768,0
81769,0.125
81770,0.1
81771,inf
81772,inf
81773,0
81774,0
81775,0
81776,0
81777,1.6
81778,0.375
81779,1
81780,0
81781,0.25
81782,0
81783,0
81784,0
81785,0.3
81786,0
81787,0
81788,0
81789,0
81790,0.033333333
81791,3.875
81792,1.2
81793,0.333333333
81794,
81795,0.210526316
81796,inf
81797,0
81798,0.142857143
81799,0
81800,0
81801,9
81802,0.090909091
81803,1.166666667
81804,0.5
81805,0
81806,2
81807,0
81808,inf
81809,0
81810,0.090909091
81811,1.5
81812,0
81813,1
81814,
81815,0
81816,0
81817,0
81818,0.25
81819,0.571428571
81820,0
81821,1.333333333
81822,0.8
81823,0
81824,0.285714286
81825,
81826,2
81827,0
81828,0.142857143
81829,0.090909091
81830,0
81831,0.052631579
81832,0
81833,0
81834,0
81835,7
81836,0
81837,10.5
81838,0
81839,0.666666667
81840,0
81841,0
81842,0
81843,0.022222222
81844,
81845,2
81846,
81847,0
81848,0
81849,0
81850,0
81851,0
81852,0
81853,0
81854,0
81855,0
81856,inf
81857,0
81858,0.166666667
81859,0
81860,0
81861,0
81862,4
81863,0
81864,1.5
81865,inf
81866,0
81867,
81868,0.208333333
81869,0
81870,0
81871,0
81872,0
81873,0
81874,0
81875,
81876,0.142857143
